artist_name,artist_popularity,artist_followers,avg_track_popularity,total_tracks,explicit_ratio,avg_track_duration,lastfm_listeners,lastfm_playcount,plays_per_listener,lastfm_tag_1
Kleenex,26.0,26604.0,23.0,1,0.0,2.64155,69401.0,645929.0,9.307200184435382,Unknown
Kløn,32.0,4723.0,20.0,1,0.0,2.238083333333333,37439.0,209579.0,5.5978792168594245,dubstep
Kodak Black,79.0,12471348.0,64.28571428571429,7,0.7142857142857143,3.575988095238096,1712487.0,97812215.0,57.11705548713655,tRap
Kodaline,65.0,3183603.0,71.0,3,0.0,4.106655555555555,1431496.0,29541170.0,20.63657181019018,indie rock
Kohei Tanaka,40.0,21585.0,24.0,1,0.0,2.032766666666667,37179.0,893698.0,24.0377094596412,Unknown
Koji Kondo,47.0,61813.0,36.0,1,0.0,4.201583333333334,269263.0,9057576.0,33.63839814605051,Unknown
Konet,25.0,569.0,41.0,1,1.0,2.5964666666666667,282.0,2908.0,10.312056737588652,Unknown
Korn,75.0,9695205.0,58.25,4,0.5,3.8591625,3296814.0,237270232.0,71.96955363572225,Nu Metal
Kotaro Nakagawa,33.0,6112.0,24.0,1,0.0,1.4393333333333334,48662.0,880697.0,18.098249147178496,anime
Kremor,31.0,1176.0,24.0,1,0.0,2.2551666666666668,1855.0,4558.0,2.4571428571428573,Unknown
Kris Allen,37.0,161597.0,49.0,1,0.0,3.5417666666666667,344247.0,8637792.0,25.0918439376378,American Idol
Kris James,35.0,1803.0,32.0,1,0.0,2.769216666666667,7733.0,16030.0,2.072934178197336,techno
Kris Kross,49.0,557315.0,66.0,1,0.0,3.2517666666666667,447293.0,2101304.0,4.697824468525106,Hip-Hop
Kristofer Maddigan,46.0,51692.0,40.0,1,0.0,3.528433333333333,128006.0,3492846.0,27.286580316547663,jazz
Kujah,32.0,5553.0,22.0,1,0.0,2.520166666666667,32264.0,271782.0,8.423692040664518,Electronic
Kungs,66.0,982462.0,77.0,1,0.0,3.2591,821342.0,9443022.0,11.497064560195389,House
Kupla,52.0,103849.0,33.0,1,0.0,2.37575,569677.0,9730948.0,17.081518123427838,chillout
Kxng Leó,1.0,177.0,3.0,1,0.0,2.219,154.0,443.0,2.8766233766233764,Unknown
Kygo,76.0,8669911.0,55.25,8,0.0,3.606508333333333,1909653.0,56943945.0,29.81900114837617,Electronic
Kyu Sakamoto,39.0,39528.0,26.0,1,0.0,3.1333333333333333,96928.0,768912.0,7.932816110927699,Unknown
Kyuss,49.0,534917.0,37.0,1,0.0,0.9277666666666666,758649.0,36516468.0,48.13354792532515,Stoner Rock
L. Charlemagne,2.0,33.0,12.0,1,0.0,3.3,213.0,379.0,1.7793427230046948,Unknown
L3NA,17.0,134.0,21.0,1,0.0,2.7475,146.0,323.0,2.212328767123288,Unknown
LAUREL,53.0,126719.0,51.0,1,0.0,4.058883333333333,357094.0,4365302.0,12.224517914050642,Southern Rock
LE SSERAFIM,78.0,7960904.0,76.0,1,0.0,2.651333333333333,1511004.0,266917808.0,176.64930602433878,k-Pop
LEIDAN,24.0,545.0,42.0,1,0.0,2.8351166666666665,8538.0,86597.0,10.142539236355118,screamo
LEROCQUE,23.0,13839.0,32.5,2,0.0,2.752483333333333,2079.0,7425.0,3.571428571428572,Unknown
LIL TAY,22.0,26987.0,28.0,1,1.0,3.88565,37681.0,479392.0,12.722379979299912,Pop
LISA,75.0,13266900.0,71.0,5,0.6,2.9105333333333334,1839160.0,119223380.0,64.8249091976772,j-Pop
LIZOT,60.0,110282.0,46.0,2,0.0,2.3866750000000003,224854.0,2931748.0,13.03845161749402,All
LMFAO,66.0,4430911.0,60.833333333333336,6,0.0,4.021066666666667,2496919.0,35302187.0,14.138298839489789,Electronic
LMNT 115,35.0,5813.0,52.0,1,0.0,2.538883333333333,7527.0,21684.0,2.880829015544041,Unknown
LO LA,2.0,630.0,0.0,1,0.0,3.3838666666666666,100468.0,642014.0,6.390233706254728,american
LP,65.0,2833139.0,0.0,1,0.0,3.809116666666666,734912.0,13968788.0,19.007429460942262,indie
LUM!X,63.0,224322.0,50.0,2,0.0,2.45725,222851.0,2853745.0,12.805619001036566,austrian
LV,0.0,555.0,0.0,1,1.0,2.8186166666666668,62743.0,569108.0,9.07046204357458,dubstep
LXNGVX,67.0,616853.0,72.0,1,0.0,1.7249166666666669,441241.0,8678132.0,19.667555825501257,phonk
La Bouche,65.0,390130.0,68.0,1,0.0,4.014433333333334,879480.0,6648799.0,7.559920634920635,eurodance
La Roux,60.0,668219.0,37.0,2,0.0,3.4288833333333333,2223230.0,49706145.0,22.357626066578806,electroPop
Labrinth,73.0,3634221.0,57.21428571428572,14,0.2857142857142857,2.811834523809524,2444274.0,70958188.0,29.03037384515812,Electronic
Labyrinth Ear,43.0,65561.0,41.0,1,0.0,4.69295,340206.0,3750515.0,11.024247073831738,SynthPop
Laci Kay Somers,28.0,7683.0,33.0,3,0.6666666666666666,3.758255555555556,4551.0,10075.0,2.213799165018677,Pop
Lady A,66.0,3720791.0,49.333333333333336,3,0.0,4.071405555555556,650337.0,8599428.0,13.223033596427696,Unknown
Lady Gaga,88.0,42237551.0,55.61111111111112,72,0.1527777777777778,3.850699768518519,7483031.0,976024824.0,130.43174938069882,Pop
Lafawndah,16.0,21333.0,21.0,1,0.0,3.6522166666666656,47814.0,421530.0,8.81603714393274,art Pop
Lafferty,18.0,181.0,36.0,1,0.0,2.817333333333333,341.0,517.0,1.5161290322580645,Unknown
Laime,36.0,31236.0,42.0,1,1.0,2.9505,2676.0,18693.0,6.98542600896861,Unknown
Lainey Wilson,73.0,1538992.0,69.0,1,0.0,3.7666666666666666,204904.0,4071227.0,19.868948385585444,Country
Lali Banks,15.0,39.0,33.0,1,1.0,2.1333333333333333,39.0,90.0,2.3076923076923075,Unknown
Lana Del Rey,88.0,51773650.0,63.17171717171717,99,0.2626262626262626,4.422149494949495,5055362.0,1475937290.0,291.9548174789461,indie
Landon Cube,53.0,395259.0,37.0,1,1.0,3.248883333333333,152008.0,2770456.0,18.225724961844115,Hip-Hop
Larry June,65.0,559539.0,47.0,1,1.0,2.861333333333333,543801.0,19059411.0,35.04850303695653,Rap
Last Call,49.0,2083.0,53.75,4,0.0,2.5289125,38070.0,232622.0,6.110375623850802,Pop Punk
Latto,75.0,2338401.0,63.0,1,1.0,2.8756666666666666,883664.0,15910898.0,18.005597150047983,Rap
Laufey,82.0,8489170.0,80.5,2,0.0,2.826216666666667,2103045.0,223174088.0,106.11950196025288,Bossa Nova
Laura Karpman,34.0,7557.0,20.0,1,0.0,4.496083333333333,36886.0,378291.0,10.25567966166025,Soundtrack
Laura Marling,52.0,534815.0,56.0,1,0.0,4.118716666666667,1405621.0,45294915.0,32.22413082900725,folk
Lauren Daigle,67.0,3134316.0,74.0,1,0.0,4.578216666666667,373514.0,5648665.0,15.123034210230406,Pop
Lauren O'Connell,40.0,23482.0,58.0,1,0.0,3.0877166666666667,123783.0,860419.0,6.951027200827254,acoustic
Lauren Spencer Smith,68.0,1764567.0,29.5,2,0.0,2.9224,358102.0,6533647.0,18.245212257960024,Pop
Lauv,73.0,6815446.0,1.6666666666666667,6,0.1666666666666666,3.2964444444444445,1679994.0,74778903.0,44.51141075503841,Pop
Lay Bankz,63.0,721666.0,9.0,1,1.0,2.0740666666666665,645213.0,8721667.0,13.517500422341149,jersey club
Lazerhawk,37.0,124893.0,43.0,1,0.0,4.523583333333334,228247.0,5153158.0,22.577111637830946,synthwave
Le Castle Vania,51.0,126704.0,51.0,1,0.0,3.18995,252083.0,3535833.0,14.026463506067444,electro
Le Tigre,61.0,542758.0,79.0,1,1.0,3.0771,1768414.0,30652959.0,17.333587610141063,Electronic
League Minimum,40.0,502.0,39.66666666666666,3,0.0,2.468533333333333,9868.0,21768.0,2.205918119173085,Unknown
League of Legends,76.0,2099978.0,20.0,2,0.0,4.428974999999999,1177502.0,52799180.0,44.83999177920717,Soundtrack
Led Zeppelin,76.0,15974926.0,79.0,1,0.0,8.047166666666667,4824792.0,332671842.0,68.95050439480086,classic rock
Lee An,16.0,259.0,0.0,1,0.0,3.3463833333333333,3762.0,21227.0,5.6424774056353,lofi
Lee Ann Womack,53.0,811009.0,0.0,1,0.0,4.908883333333334,368099.0,3042406.0,8.265184094496318,Country
Lele Pons,56.0,1734183.0,69.0,1,0.0,2.994883333333333,182688.0,1436678.0,7.8641071115782095,latin
Lena&Linus,39.0,32105.0,43.0,1,0.0,3.676383333333333,15939.0,433433.0,27.193236714975846,Pop
Leon Alex,37.0,11476.0,0.0,1,0.0,1.7166666666666666,29449.0,205935.0,6.992936941831641,instrumental
Leon Thomas,74.0,734468.0,69.5,2,1.0,2.9911000000000003,789065.0,17805361.0,22.565138486689943,jazz
Leona Lewis,65.0,3786304.0,59.0,1,0.0,5.245333333333333,2448724.0,44728409.0,18.266006703899663,Pop
Leonard Cohen,63.0,3701043.0,62.0,2,0.0,4.679441666666667,2060747.0,82842932.0,40.20043799651292,folk
Leonard Slatkin,42.0,7573.0,10.0,1,0.0,2.164883333333333,16369.0,88457.0,5.403934265990592,conductor
Lewis Capaldi,79.0,14039018.0,67.66666666666667,12,0.0,3.422245833333333,1470956.0,49820307.0,33.86933871577396,Pop
Lexdez,14.0,486.0,22.0,1,0.0,3.32495,1669.0,7175.0,4.298981426003595,Unknown
Lexie Stevenson,34.0,103.0,53.0,1,0.0,3.408,925.0,1438.0,1.5545945945945947,Unknown
Lia Morena,3.0,2.0,13.0,1,0.0,2.497983333333333,7.0,8.0,1.1428571428571428,Unknown
Liam Payne,62.0,10241850.0,65.5,2,0.0,3.388025,842772.0,13845417.0,16.428425481624924,Pop
Libby Ember,19.0,181.0,35.0,1,0.0,3.696616666666667,706.0,1538.0,2.178470254957507,Unknown
Libianca,61.0,573709.0,76.0,1,0.0,3.07985,371655.0,3445845.0,9.271622876054405,afrobeat
Lifehouse,63.0,2146238.0,75.0,1,0.0,3.2582166666666668,2145709.0,54656632.0,25.472527728596933,rock
Lil Baby,84.0,21644763.0,63.13333333333333,15,1.0,2.975513333333333,1535359.0,156244301.0,101.76401805701468,Rap
Lil Dicky,59.0,2046209.0,73.0,1,1.0,3.610516666666667,691071.0,9045451.0,13.089032820072031,Rap
Lil Durk,78.0,9504357.0,61.66666666666666,3,1.0,3.3442000000000003,1041046.0,61006382.0,58.60104356579824,drill
Lil God Dan,50.0,112613.0,57.5,2,0.0,2.456158333333333,185183.0,3180380.0,17.174254656204944,cloud Rap
Lil Lano,42.0,265664.0,46.0,1,1.0,2.71305,29705.0,1389626.0,46.7808786399596,Rap
Lil Mosey,64.0,5982826.0,70.0,1,1.0,2.7091,926544.0,25191440.0,27.18860626154829,cloud Rap
Lil Nas X,71.0,12310527.0,69.2,10,0.6,2.6466983333333336,2551135.0,112382541.0,44.051977257181605,Hip-Hop
Lil Peep,82.0,15684530.0,42.19672131147541,61,0.9836065573770492,2.8411827868852457,2066508.0,343048292.0,166.0038538442629,cloud Rap
Lil Pump,61.0,7569701.0,59.0,1,1.0,2.0675833333333333,699963.0,12733873.0,18.192208731032927,Hip-Hop
Lil Q,33.0,319.0,46.5,2,1.0,2.6114916666666668,4267.0,6900.0,1.6170611670963206,Unknown
Lil Skies,64.0,5287445.0,51.5,2,1.0,3.377283333333333,805418.0,38067259.0,47.26397845590737,Hip-Hop
Lil Tecca,79.0,10163759.0,72.66666666666667,3,1.0,2.5887444444444445,1683367.0,147671485.0,87.72388017586182,Rap
Lil Tjay,74.0,10192579.0,75.0,1,1.0,3.4243,908664.0,59431007.0,65.40482180431931,Rap
Lil Uzi Vert,82.0,19255400.0,66.0,3,1.0,2.972633333333333,2582677.0,397840618.0,154.04195646610088,tRap
Lil Wayne,86.0,17928214.0,42.0,9,0.7777777777777778,4.32565,3431035.0,158094137.0,46.07768122447017,Unknown
Lil Yachty,75.0,10907844.0,58.0,1,1.0,1.3866666666666667,1735438.0,124978456.0,72.01551193416302,tRap
Lila Holler,17.0,1068.0,25.0,1,0.0,3.7745,3569.0,12928.0,3.622303166152984,Unknown
Lila Wilde,13.0,687.0,29.0,1,0.0,3.179133333333333,968.0,1549.0,1.600206611570248,Unknown
Lily Allen,72.0,2211843.0,57.5,2,0.5,3.378308333333333,3641002.0,123802412.0,34.00229167685159,Pop
Limi,59.0,105439.0,50.0,1,1.0,3.32495,118643.0,1563261.0,13.17617558558027,Pop
Limp Bizkit,78.0,8160803.0,80.0,3,0.6666666666666666,3.942511111111111,3975537.0,166545757.0,41.89264418869703,Nu Metal
Lindsey Fish,23.0,3629.0,42.0,1,0.0,3.1116166666666665,163.0,299.0,1.834355828220859,Unknown
Link Wray,45.0,131000.0,31.5,2,0.0,2.3954416666666667,408501.0,3934423.0,9.631366875478886,rockabilly
Linkin Park,88.0,31785695.0,66.07894736842105,38,0.0789473684210526,3.326784210526316,6722435.0,696660855.0,103.63221883142046,Nu Metal
Lisa O'Neill,40.0,51609.0,43.0,1,0.0,3.2466666666666666,40135.0,421967.0,10.513691291889872,irish
Lithe,69.0,513404.0,49.0,1,0.0,2.1587,428265.0,8764458.0,20.46503449966726,hip hop
Little Big Town,60.0,2881528.0,28.0,1,0.0,4.39355,667956.0,7741095.0,11.589228931246968,Country
Little Mix,71.0,12326751.0,62.5,2,0.5,3.635108333333333,1770296.0,109693757.0,61.96351175170706,Pop
Lizzo,68.0,5739313.0,52.875,8,0.5,2.683958333333333,1698227.0,54875353.0,32.313320304058294,Hip-Hop
Lizzy McAlpine,74.0,1544658.0,54.0,4,0.0,3.3699833333333333,1308832.0,97008494.0,74.11836966088849,indie Pop
Lofi Fruits Music,65.0,967494.0,30.0,1,0.0,1.9178166666666667,297470.0,20387407.0,68.53601035398528,Lo-Fi
Logic,71.0,6141719.0,71.0,2,1.0,4.129658333333333,1676709.0,101499472.0,60.53493599664581,Hip-Hop
Lola Blanc,47.0,163172.0,26.0,1,0.0,4.1722,149051.0,1411020.0,9.46669260857022,Pop
Lola Young,77.0,1460038.0,74.75,8,0.625,4.011502083333333,1083711.0,22867730.0,21.101317602202062,Pop
London Music Works,50.0,85930.0,0.0,1,0.0,2.5897,357656.0,3442011.0,9.6238033193907,Soundtrack
London Symphony Orchestra,73.0,350662.0,52.0,1,0.0,2.5137666666666667,577387.0,6060111.0,10.495752415624183,Classical
Lonely God,51.0,137609.0,43.0,1,0.0,1.1420333333333332,687715.0,6050666.0,8.798217284776397,Pop
LonelyEve,53.0,27085.0,65.0,1,1.0,3.2944166666666668,138987.0,1090019.0,7.842596789627807,Unknown
Lonestar,57.0,1481860.0,57.5,2,0.0,3.78855,591067.0,5014051.0,8.48305014490743,Country
Lord Huron,76.0,2166012.0,84.5,2,0.0,3.4703083333333336,2200562.0,67849164.0,30.83265274961578,folk
Lorde,80.0,10539134.0,59.46666666666667,15,0.0666666666666666,3.883538888888889,3585427.0,417852552.0,116.5419215061414,Pop
Loreen,65.0,1194065.0,80.0,1,0.0,3.056233333333333,765944.0,19685624.0,25.70112697534024,Pop
Loreena McKennitt,52.0,564181.0,35.0,1,0.0,10.312666666666669,590748.0,20418549.0,34.563890186678584,celtic
Lorne Balfe,56.0,95952.0,30.4,5,0.0,2.42417,306138.0,7486750.0,24.455474328570777,Soundtrack
Los Lobos,57.0,197592.0,40.0,1,0.0,3.4931,691005.0,5977936.0,8.65107488368391,rock
Lost Frequencies,75.0,3098388.0,64.5,2,0.0,2.385083333333333,1184266.0,23193717.0,19.584888023467705,deep house
Lotte Kestner,39.0,43554.0,42.0,1,0.0,4.7073,196349.0,1756507.0,8.945841333543843,singer-songwriter
Lou Bega,59.0,177919.0,77.0,1,0.0,3.67155,988068.0,5726888.0,5.796046425954489,Pop
Loud Luxury,63.0,691772.0,75.0,1,0.0,2.720266666666667,642530.0,8445241.0,13.143730253840287,House
Louis Tomlinson,64.0,7077085.0,63.0,1,1.0,3.173783333333333,695087.0,67356044.0,96.90304091430282,Pop
Love,44.0,271107.0,0.0,1,0.0,3.318,935077.0,16087899.0,17.204892217432363,Psychedelic Rock
Lucas Mazotti,3.0,3.0,13.0,1,0.0,2.63065,12.0,12.0,1.0,Unknown
Lucasta,32.0,637.0,31.0,1,0.0,3.14295,1007.0,5982.0,5.940417080436942,Unknown
Luck,29.0,11860.0,42.0,1,1.0,3.6094666666666666,19198.0,255146.0,13.290238566517344,alternative
Lucky Daye,62.0,881274.0,60.333333333333336,3,1.0,3.36375,654975.0,13852837.0,21.15017672430245,soul
Ludacris,76.0,3428625.0,55.5,2,1.0,3.100766666666667,2548597.0,30186147.0,11.844221350021208,Hip-Hop
Ludwig Göransson,64.0,424983.0,55.333333333333336,9,0.0,3.856638888888889,554551.0,15262560.0,27.522373956588304,Soundtrack
Ludwig van Beethoven,71.0,5716963.0,30.33333333333333,3,0.0,5.213472222222222,2653919.0,54646910.0,20.59102406667272,Classical
Luis Bacalov,44.0,36891.0,33.0,1,0.0,2.94755,448462.0,3260481.0,7.270361814378922,Soundtrack
Luis Fonsi,73.0,10981084.0,56.8,5,0.0,3.2647533333333336,1305494.0,14984313.0,11.47788729783515,latin
Lukas Graham,69.0,2945445.0,47.66666666666666,3,0.0,3.7781277777777778,1138104.0,15695149.0,13.790610524170024,Pop
Luke Bryan,74.0,9406293.0,50.625,16,0.0,3.654951041666666,1100649.0,24941410.0,22.660639313714,Country
Luke Combs,83.0,13397845.0,77.25,4,0.0,3.841941666666667,749781.0,38068467.0,50.77278165224246,Country
Luke Dean,60.0,27567.0,65.0,1,0.0,3.083333333333333,40090.0,325169.0,8.110975305562484,Unknown
Lupe Fiasco,66.0,1984196.0,66.5,2,0.5,4.117325,2865768.0,71775550.0,25.04583413591052,Hip-Hop
Luude,61.0,169709.0,67.0,1,0.0,2.445183333333333,399196.0,5950471.0,14.906138839066523,Drum and bass
Lykke Li,67.0,1948341.0,53.25,4,0.75,3.840408333333333,3030791.0,95014507.0,31.349739061518925,indie Pop
Lynyrd Skynyrd,72.0,5883727.0,78.0,1,0.0,9.118433333333334,3188024.0,61610136.0,19.325493158144354,Southern Rock
Lyrical Reign,8.0,34.0,23.0,1,1.0,3.0270166666666665,78.0,266.0,3.41025641025641,Unknown
M.I.A.,66.0,1475109.0,55.4,5,0.0,3.4822666666666664,3272609.0,100465638.0,30.698943259032777,Electronic
MAGIC!,66.0,1609417.0,73.0,2,0.0,3.746775,1447114.0,12847113.0,8.877747710270235,reggae
MARA,8.0,12.0,16.0,2,0.0,3.997983333333333,40245.0,368123.0,9.147049322897256,black metal
MARE,50.0,3963.0,54.0,1,0.0,2.25805,49017.0,602030.0,12.282065405879592,black metal
MARINA,72.0,6113786.0,63.45454545454545,11,0.3636363636363636,3.4311242424242425,2111331.0,169014548.0,80.05118477396486,Pop
MARSTEREON,51.0,2385.0,49.0,1,0.0,2.0739,11765.0,76449.0,6.498002549936252,deep house
MC Hammer,55.0,764443.0,73.0,1,0.0,4.289316666666667,1096978.0,5633361.0,5.13534546727464,Hip-Hop
MEDUZA,70.0,964749.0,68.0,2,0.0,2.637766666666667,963671.0,16865864.0,17.501682628199873,Power metal
MEDZ,37.0,6199.0,42.0,1,0.0,3.45,18698.0,192316.0,10.28537811530645,dubstep
MEG MYERS,48.0,264497.0,36.0,2,0.5,4.067375,396413.0,7534038.0,19.005527063945934,indie rock
MGMT,73.0,3571100.0,78.0,4,0.25,4.556,5114034.0,212479027.0,41.54822337903894,Electronic
MK,69.0,354095.0,68.0,1,0.0,3.4524833333333333,548763.0,6197149.0,11.292942490656255,House
MKTO,62.0,1101988.0,79.0,1,0.0,2.923766666666667,1129545.0,11780214.0,10.42916749664688,Pop
MOLIY,73.0,197500.0,85.0,1,1.0,2.9795833333333333,323297.0,2373129.0,7.340399075772432,Pop
MONYQ,4.0,41.0,13.5,2,0.0,5.070008333333334,100.0,239.0,2.39,Unknown
MOTHICA,50.0,319352.0,0.0,2,1.0,2.706525,401793.0,9628400.0,23.96358323813505,Pop
Mabel,61.0,2041575.0,56.0,3,0.3333333333333333,3.6721444444444447,713024.0,13705051.0,19.2210234157616,Pop
Mac DeMarco,79.0,7990625.0,67.0,6,0.0,3.194275,3093450.0,321079465.0,103.7933262215326,Lo-Fi
Mac Miller,81.0,12173714.0,71.5,2,0.5,5.726441666666666,3367033.0,404422834.0,120.1125245876711,Hip-Hop
Macklemore,74.0,2828747.0,78.66666666666667,3,0.3333333333333333,4.095705555555555,2330390.0,47716651.0,20.47582207270028,Hip-Hop
Madi Rindge,23.0,3112.0,39.0,1,0.0,3.377183333333333,2187.0,8907.0,4.072702331961591,Pop
Madism,55.0,31871.0,38.0,1,0.0,2.0629,193649.0,1212120.0,6.25936617281783,dutch
Madison Beer,74.0,8493078.0,55.125,8,0.125,3.17860625,1528205.0,89653403.0,58.66582232095825,Pop
Madison Ryan,0.0,539.0,0.0,1,1.0,3.77455,303.0,1842.0,6.079207920792079,Unknown
Madonna,78.0,8793654.0,70.0,3,0.0,4.105005555555556,5397632.0,345145788.0,63.94392726291826,Pop
Madreblu,19.0,2841.0,36.0,1,0.0,3.5992333333333333,17665.0,176352.0,9.983130484007924,italian
Mae Stephens,56.0,192529.0,66.0,1,1.0,2.3793,348636.0,2387681.0,6.848635826478046,Pop
Magdalena Bay,68.0,554509.0,73.5,2,0.0,4.286975,1329804.0,100098123.0,75.27283945604013,SynthPop
Maggie Andrew,20.0,2448.0,33.0,1,0.0,2.7403833333333334,9956.0,50362.0,5.05845721173162,Unknown
Maggie Lindemann,62.0,2046864.0,38.0,1,0.0,2.889333333333333,757267.0,25784285.0,34.04913326475338,Pop
Magic Wands,38.0,20220.0,37.0,1,0.0,3.788366666666666,118979.0,1136016.0,9.548037889039245,indie
Mahrex,9.0,127.0,21.0,1,1.0,3.12,57.0,580.0,10.175438596491228,Unknown
Maithili Raelle,19.0,2633.0,35.0,1,0.0,2.217683333333333,2771.0,4845.0,1.7484662576687116,Unknown
Majestic,61.0,99150.0,78.0,1,0.0,3.103483333333333,516314.0,3545995.0,6.867904027394182,Power metal
Major Lazer,73.0,6301808.0,27.77777777777778,9,0.1111111111111111,3.096907407407407,2808121.0,66128414.0,23.54899023225851,Electronic
Makaveli,55.0,3474128.0,68.0,1,1.0,5.163333333333333,296605.0,3445526.0,11.61654725982367,Unknown
Malukah,47.0,111168.0,42.0,1,0.0,3.03355,106135.0,2032698.0,19.152004522542047,acoustic
Maluma,83.0,38568546.0,78.0,1,0.0,3.3185333333333333,945366.0,29168739.0,30.85444050240859,Reggaeton
Manchester Orchestra,60.0,638973.0,71.0,1,0.0,3.8871,1457238.0,45358352.0,31.126248423387256,indie rock
Mandrazo,48.0,10272.0,44.333333333333336,3,0.0,3.0185833333333334,35119.0,175337.0,4.992653549360745,Unknown
Manu Chao,70.0,1990666.0,79.0,1,0.0,3.9997666666666665,1957689.0,60297826.0,30.80051325823458,reggae
Manu Pilas,51.0,58333.0,61.5,2,0.0,2.134316666666667,172985.0,1371322.0,7.927404110182964,Pop
Manuel Turizo,81.0,15711025.0,77.0,1,0.0,2.7106166666666667,486782.0,9059312.0,18.6106141969095,Reggaeton
Many Voices Speak,28.0,13129.0,0.0,1,0.0,2.6678333333333333,62300.0,414534.0,6.653836276083467,Pop
Marc Streitenfeld,47.0,29929.0,13.666666666666666,3,0.0,1.7137666666666664,235618.0,3245376.0,13.77388824283374,Soundtrack
MarchY,37.0,794.0,47.0,3,0.0,2.748333333333333,6062.0,19596.0,3.232596502804355,Unknown
Marcin Przybyłowicz,56.0,90176.0,47.9,10,0.0,2.358755,353512.0,11244868.0,31.80901355540972,Soundtrack
Marco Beltrami,43.0,52623.0,0.0,1,0.0,1.14,243794.0,3589604.0,14.723922656012864,Soundtrack
Marco Lume,24.0,246.0,41.0,1,0.0,1.9555166666666663,2295.0,5203.0,2.267102396514161,Unknown
Marcos Neiva,7.0,1022.0,15.0,1,0.0,2.971,6.0,8.0,1.3333333333333333,Unknown
Maren Morris,67.0,888857.0,66.0,1,0.0,3.2882166666666666,511373.0,8849417.0,17.30520970016016,Country
Mareux,62.0,584762.0,68.5,2,0.0,3.128658333333333,1068091.0,22591451.0,21.15124179494069,darkwave
Mariah Carey,79.0,11909137.0,79.5,2,0.0,4.02755,4875758.0,241922180.0,49.61734770265464,Pop
Mariah the Scientist,73.0,1176430.0,70.33333333333333,3,0.3333333333333333,3.143655555555556,487551.0,18091052.0,37.10596840125443,RnB
Maribou State,65.0,487734.0,29.5,2,0.0,5.080416666666666,619859.0,14205428.0,22.91719245828487,Electronic
Marilyn Manson,71.0,4968982.0,41.29166666666666,48,0.7291666666666666,4.647978125,3118095.0,193561577.0,62.07686969126983,industrial
Mario,68.0,3993013.0,75.0,1,0.0,4.152,1740725.0,15978130.0,9.179008746355684,RnB
Marion McPherson,0.0,31.0,0.0,1,0.0,0.2166666666666666,114.0,405.0,3.5526315789473686,Unknown
Mark Ambor,66.0,685131.0,75.0,1,0.0,2.47195,540912.0,5392159.0,9.9686436980507,indie
Mark Chesnutt,55.0,846642.0,61.0,1,0.0,3.0973333333333333,209271.0,1840635.0,8.795461387387645,Country
Mark Gutierrez,12.0,1090.0,8.0,1,0.0,3.9491,590.0,2048.0,3.471186440677966,cdbaby
Mark II,25.0,722.0,35.0,1,0.0,2.40735,2484.0,7154.0,2.8800322061191626,House
Mark Mancina,52.0,24023.0,25.5,2,0.0,2.08755,247359.0,4222061.0,17.068556227992513,Soundtrack
Mark Morrison,62.0,149943.0,34.0,1,0.0,3.2882333333333333,781166.0,5906587.0,7.561244344991974,RnB
Mark Mothersbaugh,46.0,41178.0,41.0,1,0.0,1.15955,342226.0,5192373.0,15.172351019501733,Soundtrack
Mark Ronson,74.0,1294030.0,75.66666666666667,3,0.0,3.9123944444444447,2961596.0,48490904.0,16.373233891455822,funk
Maroon 5,85.0,45764832.0,58.12903225806452,31,0.2580645161290322,3.6133693548387096,6426154.0,271538457.0,42.25520536856104,Pop Rock
Marshmello,80.0,34476607.0,60.0,9,0.1111111111111111,2.972005555555556,2455504.0,65051228.0,26.49200652900586,Electronic
Martin Garrix,74.0,15121684.0,69.33333333333333,6,0.1666666666666666,3.318980555555556,1999736.0,49240577.0,24.62353880712254,House
Martin O'Donnell,56.0,106730.0,0.0,1,0.0,4.19155,225337.0,6056839.0,26.8790256371568,Soundtrack
Marty Robbins,60.0,626733.0,64.33333333333333,3,0.0,3.435622222222223,809953.0,15561871.0,19.213301265628992,Country
Marvin Gaye,72.0,5977021.0,1.0,1,0.0,2.5277666666666665,3605373.0,84138023.0,23.33684281765021,soul
Marvin Winans,47.0,168546.0,57.0,1,0.0,1.51,108602.0,387173.0,3.5650632585035265,marvin winans
Marwan Moussa,61.0,2649787.0,46.0,11,0.0,2.714292424242424,18750.0,1650215.0,88.01146666666666,egypt
Masaru Yokoyama,47.0,33090.0,40.0,1,0.0,3.830216666666667,55196.0,1771142.0,32.088231031234145,Soundtrack
Masego,68.0,1578811.0,6.0,1,0.0,3.5813333333333333,1006902.0,19599276.0,19.464929059630432,jazz
Mashrou' Leila,45.0,376028.0,40.0,1,0.0,4.0984,67164.0,2555223.0,38.04453278542076,lebanese
Masked Wolf,59.0,787903.0,70.0,1,1.0,2.213,645295.0,6879377.0,10.66082489404071,Hip-Hop
Matchbox Twenty,67.0,2688999.0,74.0,1,0.0,3.977766666666666,1922826.0,40019693.0,20.812956034503383,rock
Matt Goss,16.0,9639.0,23.0,1,0.0,3.716666666666667,8938.0,90814.0,10.160438576862832,Pop
Matt Maeson,64.0,540669.0,64.0,1,0.0,3.3793333333333333,608831.0,13257514.0,21.775359664668848,indie rock
Matthew Ifield,53.0,212334.0,69.0,1,0.0,3.2708833333333334,75099.0,888610.0,11.832514414306448,indie
Mauricio Maia,4.0,276.0,17.0,1,0.0,2.625,15.0,33.0,2.2,Unknown
