event_id,event_date,artist_name,venue_name,city,state_code,price_min,price_max,price_avg,total_tickets,sold_out,year,month,dayofweek,data_source
9453410,2016-03-19 00:00:00,Lake Street Dive,Fillmore Philadelphia,Philadelphia,PA,61.43,199.0,130.215,89,0,2016,3,5,GitHub
9453413,2016-03-27 00:00:00,Lake Street Dive,State Theatre Portland Maine,Portland,ME,72.12,169.0,120.56,28,0,2016,3,6,GitHub
9529148,2016-05-29 22:00:00,Lake Street Dive,Thompsons Point,Portland,ME,76.83,74.0,75.41499999999999,48,0,2016,5,6,GitHub
9522401,2016-05-30 02:00:00,Lamb Of God with Clutch,Fox Theater Oakland,Oakland,CA,76.95,235.0,155.975,128,0,2016,5,0,GitHub
9522405,2016-05-10 22:30:00,Lamb of God with Clutch and Corrosion of Conformity,House of Blues Boston,Boston,MA,78.02,233.0,155.51,186,0,2016,5,1,GitHub
9522562,2016-05-09 23:00:00,Lamb of God with Clutch and Corrosion of Conformity,State Theatre Portland Maine,Portland,ME,65.68,100.0,82.84,66,0,2016,5,0,GitHub
9522565,2016-06-01 02:00:00,Lamb of God with Clutch and Corrosion of Conformity,WaMu Theater,Seattle,WA,57.35,171.0,114.175,99,0,2016,6,2,GitHub
9527099,2016-05-12 01:00:00,LANY,Cambridge Room at House of Blues Dallas,Dallas,TX,61.72,456.99,259.355,53,0,2016,5,3,GitHub
9532450,2016-05-11 01:00:00,LANY,Cambridge Room at House of Blues Dallas,Dallas,TX,41.42,199.99,120.70500000000001,115,0,2016,5,2,GitHub
9530073,2016-05-13 00:00:00,LANY,Warehouse Live,Houston,TX,64.49,199.99,132.24,90,0,2016,5,4,GitHub
9524103,2016-05-21 00:00:00,LANY,The Studio at Webster Hall,New York,NY,29.64,199.01,114.32499999999999,184,0,2016,5,5,GitHub
9527043,2016-05-22 00:00:00,LANY,World Cafe Live Philadelphia,Philadelphia,PA,60.32,149.0,104.66,55,0,2016,5,6,GitHub
9507123,2016-04-22 03:00:00,Lapsley,El Rey Theatre (LA),Los Angeles,CA,46.08,145.0,95.53999999999999,55,0,2016,4,4,GitHub
9509256,2016-05-09 00:00:00,Lapsley,World Cafe Live Philadelphia,Philadelphia,PA,54.72,89.0,71.86,27,0,2016,5,0,GitHub
9534141,2016-04-26 04:00:00,Lapsley,Doug Fir Lounge ,Portland,OR,48.52,89.0,68.76,23,0,2016,4,1,GitHub
9538684,2016-04-28 03:30:00,Lapsley,Chop Suey,Seattle,WA,47.4,40.0,43.7,5,0,2016,4,3,GitHub
9512944,2016-04-21 03:00:00,Lapsley,The Independent,San Francisco,CA,47.1,90.0,68.55,48,0,2016,4,3,GitHub
9492545,2016-03-15 23:00:00,Larry and His Flask,Drunken Unicorn,Atlanta,GA,55.59,44.99,50.290000000000006,6,0,2016,3,1,GitHub
9492546,2016-03-14 00:00:00,Larry and His Flask,Gas Monkey Bar N Grill,Dallas,TX,43.79,34.99,39.39,6,0,2016,3,0,GitHub
9529587,2016-03-20 15:30:00,Last Resort,Cafeina Wynwood Lounge,Miami,FL,108.64,89.95,99.295,2,0,2016,3,6,GitHub
9475708,2016-05-05 02:00:00,Lauren Hill,Bomb Factory,Dallas,TX,93.36,145.0,119.18,60,0,2016,5,3,GitHub
9475710,2016-05-02 01:30:00,Lauren Hill,Revention Music Center,Houston,TX,89.71,349.0,219.355,98,0,2016,5,0,GitHub
9534539,2016-05-06 23:00:00,Lauryn Hill,Chastain Park Amphitheatre,Atlanta,GA,93.75,325.0,209.375,146,0,2016,5,4,GitHub
9475711,2016-05-03 00:00:00,Lauryn Hill,Stubbs BarBQ,Austin,TX,97.15,125.0,111.075,53,0,2016,5,1,GitHub
9528085,2016-04-01 00:30:00,Le Freak,Dallas Arboretum and Botanical Garden,Dallas,TX,57.45,46.57,52.010000000000005,12,0,2016,4,4,GitHub
9436137,2016-07-09 01:00:00,LeAnn Rimes with the Nashville Symphony,Schermerhorn Symphony Center,Nashville,TN,49.69,340.62,195.155,76,0,2016,7,5,GitHub
9422900,2016-03-19 23:30:00,Legends of Southern Hip Hop,Fox Theatre Atlanta,Atlanta,GA,132.3,1200.0,666.15,35,0,2016,3,5,GitHub
9514667,2016-03-26 01:00:00,Legends of Southern Hip Hop,Nashville Municipal Auditorium,Nashville,TN,101.62,249.0,175.31,26,0,2016,3,5,GitHub
9520198,2016-03-20 23:00:00,"Legends of Southern Hip Hop featuring Juvenile, Mystikal and more",Fox Theatre Atlanta,Atlanta,GA,123.25,1100.0,611.625,44,0,2016,3,6,GitHub
9542153,2016-05-15 01:00:00,"Legends Of Southern Hip Hop with Juvenile, Mystikal and more",UIC Pavilion,Chicago,IL,186.58,295.0,240.79000000000002,20,0,2016,5,6,GitHub
9520672,2016-09-19 01:00:00,Leon Bridges,Music Hall at Fair Park,Dallas,TX,89.03,1111.0,600.015,556,0,2016,9,0,GitHub
9415016,2016-05-26 02:00:00,Leon Bridges,Paramount Theatre Denver,Denver,CO,135.6,418.59,277.09499999999997,46,0,2016,5,3,GitHub
9521460,2016-09-27 01:00:00,Leon Bridges,Fillmore Auditorium Denver,Denver,CO,72.11,195.0,133.555,215,0,2016,9,1,GitHub
9415014,2016-03-20 02:00:00,Leon Bridges,Wiltern Theatre,Los Angeles,CA,108.1,450.0,279.05,136,0,2016,3,6,GitHub
9420622,2016-03-21 02:00:00,Leon Bridges,Wiltern Theatre,Los Angeles,CA,82.74,1111.0,596.87,179,0,2016,3,0,GitHub
9521455,2016-09-14 00:00:00,Leon Bridges,Fillmore Miami Beach at Jackie Gleason Theater,Miami Beach,FL,68.71,199.01,133.85999999999999,136,0,2016,9,2,GitHub
9415012,2016-03-18 03:00:00,Leon Bridges,Fox Theater Oakland,Oakland,CA,96.1,319.89,207.995,124,0,2016,3,4,GitHub
9415018,2016-05-29 03:00:00,Leon Bridges,Arlene Schnitzer Hall,Portland,OR,152.75,636.54,394.645,46,0,2016,5,6,GitHub
9521453,2016-09-10 00:00:00,Leon Bridges,State Theatre Portland Maine,Portland,ME,43.73,199.99,121.86,211,0,2016,9,5,GitHub
9420349,2016-05-18 23:00:00,Leon Bridges with Andra Day,Stubbs BarBQ,Austin,TX,92.38,164.3,128.34,166,0,2016,5,2,GitHub
9478057,2016-05-19 23:00:00,Leon Bridges with Andra Day,Stubbs BarBQ,Austin,TX,122.07,160.0,141.035,33,0,2016,5,3,GitHub
9527298,2016-05-15 03:00:00,Leon Russell,Aladdin Theater Portland,Portland,OR,82.72,78.0,80.36,20,0,2016,5,6,GitHub
9527728,2016-04-24 00:00:00,Leslie Jones and Colin Jost,Paramount Theatre Austin,Austin,TX,98.47,110.0,104.235,18,0,2016,4,6,GitHub
9513784,2016-03-20 00:00:00,Let's Dance - The Tour featuring Silento,Aragon Ballroom,Chicago,IL,62.62,105.0,83.81,70,0,2016,3,6,GitHub
9513787,2016-04-03 00:30:00,Let's Dance - The Tour featuring Silento,The South Side Ballroom,Dallas,TX,67.34,232.84,150.09,41,0,2016,4,6,GitHub
9513788,2016-04-03 21:00:00,Let's Dance - The Tour featuring Silento,Revention Music Center,Houston,TX,68.56,141.8,105.18,40,0,2016,4,6,GitHub
9521552,2016-04-21 00:00:00,Lewis Del Mar,Bowery Ballroom,New York,NY,73.3,198.5,135.9,34,0,2016,4,3,GitHub
9511282,2016-04-09 21:00:00,Life In Color - Kingdom,Festival Pier at Penns Landing,Philadelphia,PA,96.9,145.0,120.95,165,0,2016,4,5,GitHub
9537175,2016-05-13 03:00:00,Lights,El Rey Theatre (LA),Los Angeles,CA,63.86,198.0,130.93,81,0,2016,5,4,GitHub
9537464,2016-05-05 00:00:00,Lights (Acoustic),Marlin Room at Webster Hall,New York,NY,83.9,1000.0,541.95,28,0,2016,5,3,GitHub
9531828,2016-03-31 00:00:00,Lil Uzi Vert,Theatre of Living Arts,Philadelphia,PA,83.08,1112.0,597.54,78,0,2016,3,3,GitHub
9520544,2016-10-29 01:00:00,Lila Downs and Mariachi Los Camperos,Auditorium Theatre,Chicago,IL,113.42,251.0,182.21,67,0,2016,10,5,GitHub
9538518,2016-06-29 00:30:00,Lila Downs with the Chicago Symphony Orchestra,Chicago Symphony Hall,Chicago,IL,123.25,165.0,144.125,108,0,2016,6,2,GitHub
9509339,2016-03-26 02:00:00,Lily Madeleine,The High Watt,Nashville,TN,43.8,35.0,39.4,4,0,2016,3,5,GitHub
9527953,2016-05-14 04:00:00,Lily Madeleine,Doug Fir Lounge ,Portland,OR,83.92,69.0,76.46000000000001,2,0,2016,5,5,GitHub
9510028,2016-04-09 01:00:00,Lissie,Emos,Austin,TX,67.05,54.72,60.885,8,0,2016,4,5,GitHub
9507995,2016-04-06 02:00:00,Lissie,Bluebird Theater,Denver,CO,64.36,80.0,72.18,25,0,2016,4,2,GitHub
9507122,2016-03-30 03:00:00,Lissie,El Rey Theatre (LA),Los Angeles,CA,57.64,120.0,88.82,41,0,2016,3,2,GitHub
9508194,2016-04-19 00:00:00,Lissie,Bowery Ballroom,New York,NY,47.87,1999.9,1023.885,48,0,2016,4,1,GitHub
9500317,2016-04-16 02:00:00,Little Green Cars,The High Watt,Nashville,TN,83.92,69.0,76.46000000000001,4,0,2016,4,5,GitHub
9500318,2016-04-22 00:00:00,Little Green Cars,Bowery Ballroom,New York,NY,41.45,53.0,47.225,42,0,2016,4,4,GitHub
9454314,2016-03-31 00:00:00,Liz Callaway,Stanley Kaplan Penthouse at Lincoln Center,New York,NY,117.35,200.0,158.675,4,0,2016,3,3,GitHub
9530871,2016-06-10 02:00:00,Local H,Bluebird Theater,Denver,CO,67.4,67.0,67.2,19,0,2016,6,4,GitHub
9531850,2016-05-04 01:00:00,Local H,Bowery Ballroom,New York,NY,108.58,199.0,153.79,13,0,2016,5,2,GitHub
9468614,2016-03-19 00:00:00,Logic,The Tabernacle Atlanta,Atlanta,GA,43.46,1111.0,577.23,216,0,2016,3,5,GitHub
9465864,2016-03-26 00:00:00,Logic,Stubbs BarBQ,Austin,TX,71.35,1999.9,1035.625,141,0,2016,3,5,GitHub
9466092,2016-03-27 00:30:00,Logic,Bomb Factory,Dallas,TX,67.2,1111.0,589.1,269,0,2016,3,6,GitHub
9466091,2016-03-25 01:30:00,Logic,Warehouse Live,Houston,TX,72.42,1111.0,591.71,91,0,2016,3,4,GitHub
9466076,2016-04-02 00:00:00,Logic,Terminal 5,New York,NY,81.03,199.0,140.015,301,0,2016,4,5,GitHub
9475542,2016-04-05 00:00:00,Logic,Terminal 5,New York,NY,58.43,1111.0,584.715,296,0,2016,4,1,GitHub
9466072,2016-03-17 00:00:00,Logic,Fillmore Philadelphia,Philadelphia,PA,65.69,199.0,132.345,133,0,2016,3,3,GitHub
9522592,2016-06-16 00:30:00,Lord Huron,Fillmore Miami Beach at Jackie Gleason Theater,Miami Beach,FL,78.02,100.0,89.00999999999999,35,0,2016,6,3,GitHub
9522587,2016-06-07 00:00:00,Lord Huron and Nathaniel Rateliff and the Night Sweats,Fillmore Philadelphia,Philadelphia,PA,76.83,1111.0,593.915,454,0,2016,6,1,GitHub
9521925,2016-06-05 23:00:00,Lord Huron with Nathaniel Rateliff and the Night Sweats,House of Blues Boston,Boston,MA,78.96,1234.56,656.76,367,0,2016,6,6,GitHub
9459856,2016-03-24 02:30:00,Loreena McKennitt,Arlene Schnitzer Hall,Portland,OR,120.5,269.0,194.75,12,0,2016,3,3,GitHub
9459853,2016-03-27 03:00:00,Loreena McKennitt,Paramount Theatre Seattle,Seattle,WA,145.67,199.0,172.33499999999998,10,0,2016,3,6,GitHub
9458624,2016-03-20 03:00:00,Loreena McKennitt,Nob Hill Masonic Auditorium,San Francisco,CA,96.9,359.0,227.95,53,0,2016,3,6,GitHub
9510254,2016-05-15 01:30:00,Loretta Lynn,Arena Theatre,Houston,TX,141.74,146.88,144.31,14,0,2016,5,6,GitHub
9493503,2016-06-11 01:00:00,Loretta Lynn,Buffalo Run Casino,Miami,OK,181.07,149.0,165.035,2,0,2016,6,5,GitHub
9500625,2016-04-08 01:00:00,Los Lonely Boys,House of Blues Dallas,Dallas,TX,29.97,200.0,114.985,67,0,2016,4,4,GitHub
9500626,2016-04-23 00:00:00,Los Lonely Boys,House of Blues Houston,Houston,TX,37.9,249.0,143.45,64,0,2016,4,5,GitHub
9500983,2016-03-21 23:00:00,Lucinda Williams,Paradise Rock Club,Boston,MA,53.04,75.0,64.02,55,0,2016,3,0,GitHub
9500984,2016-03-22 23:00:00,Lucinda Williams,Paradise Rock Club,Boston,MA,46.55,68.0,57.275,54,0,2016,3,1,GitHub
9507998,2016-04-13 02:00:00,Lucinda Williams,Bluebird Theater,Denver,CO,86.26,91.2,88.73,19,0,2016,4,2,GitHub
9507999,2016-04-14 02:00:00,Lucinda Williams,Bluebird Theater,Denver,CO,82.72,91.2,86.96000000000001,25,0,2016,4,3,GitHub
9536482,2016-04-29 00:00:00,Lucinda Williams,House of Blues Houston,Houston,TX,85.88,250.0,167.94,57,0,2016,4,4,GitHub
9540576,2016-05-09 00:30:00,Lucinda Williams,Ryman Auditorium,Nashville,TN,61.5,249.0,155.25,150,0,2016,5,0,GitHub
9535616,2016-03-19 00:00:00,Lucinda Williams,City Winery New York,New York,NY,407.93,341.25,374.59000000000003,2,0,2016,3,5,GitHub
9519290,2016-05-22 01:00:00,Lucius,Emos,Austin,TX,38.3,79.35,58.824999999999996,48,0,2016,5,6,GitHub
9505630,2016-03-29 23:00:00,Lucius,Royale Boston,Boston,MA,57.94,1111.0,584.47,96,0,2016,3,1,GitHub
9507085,2016-03-25 01:30:00,Lucius,Metro,Chicago,IL,50.35,199.0,124.675,79,0,2016,3,4,GitHub
9519289,2016-05-21 01:00:00,Lucius,Trees,Dallas,TX,43.78,110.0,76.89,43,0,2016,5,5,GitHub
9516383,2016-05-06 04:00:00,Lucius,Fonda Theatre,Los Angeles,CA,75.12,95.0,85.06,57,0,2016,5,4,GitHub
9503267,2016-04-02 00:00:00,Lucius,Webster Hall,New York,NY,59.28,199.0,129.14,80,0,2016,4,5,GitHub
9505632,2016-04-03 00:30:00,Lucius,Union Transfer,Philadelphia,PA,33.42,110.0,71.71000000000001,73,0,2016,4,6,GitHub
9519284,2016-05-10 04:00:00,Lucius,Wonder Ballroom,Portland,OR,44.92,100.0,72.46000000000001,47,0,2016,5,1,GitHub
9528215,2016-03-30 01:00:00,Ludacris,Bomb Factory,Dallas,TX,58.86,224.24,141.55,194,0,2016,3,2,GitHub
9416981,2016-12-19 00:00:00,Luis Miguel,Madison Square Garden,New York,NY,62.58,1000.0,531.29,57,0,2016,12,0,GitHub
9534044,2016-05-06 00:00:00,Lukas Graham,Vinyl Atlanta,Atlanta,GA,117.34,109.99,113.66499999999999,40,0,2016,5,4,GitHub
9524000,2016-05-12 23:00:00,Lukas Graham,Brighton Music Hall,Boston,MA,65.29,199.0,132.145,121,0,2016,5,3,GitHub
9522928,2016-05-04 01:00:00,Lukas Graham,Cambridge Room at House of Blues Dallas,Dallas,TX,49.63,213.0,131.315,125,0,2016,5,2,GitHub
9523993,2016-04-19 01:00:00,Lukas Graham,Marquis Theater Denver,Denver,CO,53.7,199.0,126.35,138,0,2016,4,1,GitHub
9523987,2016-04-01 03:00:00,Lukas Graham,Resident,Los Angeles,CA,68.53,140.0,104.265,36,0,2016,4,4,GitHub
9523996,2016-05-07 01:00:00,Lukas Graham,3rd and Lindsley Bar & Grill,Nashville,TN,41.85,1111.0,576.425,177,0,2016,5,5,GitHub
9523998,2016-05-10 00:00:00,Lukas Graham,Highline Ballroom,New York,NY,69.39,199.99,134.69,132,0,2016,5,1,GitHub
9523989,2016-04-12 04:00:00,Lukas Graham,Doug Fir Lounge ,Portland,OR,78.02,249.0,163.51,31,0,2016,4,1,GitHub
9523990,2016-04-13 02:30:00,Lukas Graham,The Crocodile Seattle,Seattle,WA,56.33,199.0,127.66499999999999,95,0,2016,4,2,GitHub
9523991,2016-04-15 03:00:00,Lukas Graham,Rickshaw Stop,San Francisco,CA,89.8,199.0,144.4,49,0,2016,4,4,GitHub
9501469,2016-08-28 00:00:00,Luke Bryan,Wrigley Field,Chicago,IL,148.82,745.0,446.90999999999997,335,0,2016,8,6,GitHub
9501845,2016-05-20 17:00:00,Luke Bryan with Little Big Town and Dustin Lynch,Lakewood Amphitheatre,Atlanta,GA,65.04,5000.0,2532.52,1696,0,2016,5,4,GitHub
9501846,2016-05-21 23:00:00,Luke Bryan with Little Big Town and Dustin Lynch,Lakewood Amphitheatre,Atlanta,GA,68.58,9999.0,5033.79,3295,0,2016,5,5,GitHub
9537543,2016-05-03 00:30:00,Lupe Fiasco,Variety Playhouse,Atlanta,GA,107.41,121.0,114.205,37,0,2016,5,1,GitHub
9512561,2016-09-19 01:00:00,Lush,Vic Theatre,Chicago,IL,60.71,59.0,59.855000000000004,14,0,2016,9,0,GitHub
9448953,2016-09-14 23:00:00,Lush,Terminal 5,New York,NY,59.14,99.06,79.1,71,0,2016,9,2,GitHub
9509229,2016-04-21 03:00:00,Lush,The Showbox,Seattle,WA,54.93,78.0,66.465,40,0,2016,4,3,GitHub
9509234,2016-04-18 03:00:00,Lush,The Warfield,San Francisco,CA,120.49,248.0,184.245,15,0,2016,4,0,GitHub
9514302,2016-03-21 03:00:00,Lust For Youth,Rickshaw Stop,San Francisco,CA,49.58,39.9,44.739999999999995,4,0,2016,3,0,GitHub
9535889,2016-06-12 04:00:00,Lyrics Born,The Independent,San Francisco,CA,69.04,75.0,72.02000000000001,12,0,2016,6,6,GitHub
9502289,2016-05-07 22:45:00,M. Ward,Royale Boston,Boston,MA,40.65,297.0,168.825,57,0,2016,5,5,GitHub
9521550,2016-06-17 01:30:00,M. Ward,Thalia Hall Chicago,Chicago,IL,43.04,99.0,71.02,20,0,2016,6,4,GitHub
9529516,2016-05-05 00:30:00,M. Ward,Webster Hall,New York,NY,55.6,89.0,72.3,36,0,2016,5,3,GitHub
9529512,2016-05-03 00:30:00,M. Ward,Union Transfer,Philadelphia,PA,43.27,47.0,45.135000000000005,21,0,2016,5,1,GitHub
9529521,2016-05-07 00:00:00,M. Ward,Port City Music Hall,Portland,ME,63.38,54.72,59.05,18,0,2016,5,5,GitHub
9501324,2016-04-11 00:00:00,M83,Stubbs BarBQ,Austin,TX,61.5,299.0,180.25,242,0,2016,4,0,GitHub
9501319,2016-04-09 01:00:00,M83,Bomb Factory,Dallas,TX,47.34,149.0,98.17,173,0,2016,4,5,GitHub
9511957,2016-04-10 00:00:00,M83,White Oak Music Hall,Houston,TX,61.44,99.99,80.715,42,0,2016,4,6,GitHub
9501316,2016-04-18 03:00:00,M83,Fox Theater Oakland,Oakland,CA,47.33,400.0,223.665,486,0,2016,4,0,GitHub
9501799,2016-04-26 03:00:00,M83,Roseland Theater,Portland,OR,66.86,199.99,133.425,106,0,2016,4,1,GitHub
9501801,2016-04-27 03:00:00,M83,Roseland Theater,Portland,OR,61.49,199.99,130.74,138,0,2016,4,2,GitHub
9477874,2016-05-20 02:00:00,Mac DeMarco,Greek Theatre Los Angeles,Los Angeles,CA,85.1,556.0,320.55,195,0,2016,5,4,GitHub
9477837,2016-05-17 00:00:00,Mac Demarco,Webster Hall,New York,NY,48.52,1111.0,579.76,226,0,2016,5,1,GitHub
9483532,2016-05-16 00:00:00,Mac DeMarco,Webster Hall,New York,NY,72.08,1111.0,591.54,168,0,2016,5,0,GitHub
9476456,2016-05-13 00:30:00,Mac DeMarco,The Electric Factory,Philadelphia,PA,50.68,219.01,134.845,128,0,2016,5,4,GitHub
9470756,2016-05-26 03:00:00,Mac DeMarco,Roseland Theater,Portland,OR,43.8,100.0,71.9,98,0,2016,5,3,GitHub
9478034,2016-05-26 04:00:00,Mac DeMarco,Roseland Theater,Portland,OR,81.84,70.0,75.92,11,0,2016,5,3,GitHub
9483629,2016-05-22 03:00:00,Mac DeMarco,The Warfield,San Francisco,CA,69.76,199.0,134.38,187,0,2016,5,6,GitHub
9485090,2016-03-15 02:00:00,Mac Sabbath,Exit In,Nashville,TN,56.78,46.74,51.760000000000005,12,0,2016,3,1,GitHub
9485083,2016-03-25 23:00:00,Mac Sabbath,Highline Ballroom,New York,NY,32.0,75.0,53.5,22,0,2016,3,4,GitHub
9485082,2016-03-24 00:00:00,Mac Sabbath,Underground Arts,Philadelphia,PA,37.9,47.88,42.89,20,0,2016,3,3,GitHub
9530966,2016-03-19 02:00:00,Maceo Plex and Friends,Trade Miami,Miami,FL,61.5,50.0,55.75,1,0,2016,3,5,GitHub
9530007,2016-04-10 02:00:00,Machine Gun Kelly,Summit Music Hall,Denver,CO,95.7,80.0,87.85,27,0,2016,4,6,GitHub
9374313,2016-04-02 03:00:00,Mack Avenue Superband,Walt Disney Concert Hall,Los Angeles,CA,83.92,349.0,216.46,28,0,2016,4,5,GitHub
9534264,2016-06-17 23:30:00,Macklemore and Ryan Lewis,Agganis Arena,Boston,MA,66.03,5376.56,2721.295,909,0,2016,6,4,GitHub
9534273,2016-06-10 01:00:00,Macklemore and Ryan Lewis,Riviera Theatre (Chicago),Chicago,IL,83.13,375.0,229.065,235,0,2016,6,4,GitHub
9534268,2016-06-01 03:00:00,Macklemore and Ryan Lewis,Shrine Expo Hall,Los Angeles,CA,79.21,500.0,289.605,237,0,2016,6,2,GitHub
