artist_name,artist_popularity,artist_followers,avg_track_popularity,total_tracks,explicit_ratio,avg_track_duration
Gerry Rafferty,62.0,453708.0,72.0,1,0.0,6.093766666666666
Gesaffelstein,70.0,1264476.0,80.0,1,1.0,3.3682166666666666
Ghost,73.0,3770138.0,50.714285714285715,7,0.14285714285714285,4.376847619047619
Ghostemane,64.0,3698335.0,31.5,2,1.0,2.624833333333333
Gigi Perez,75.0,1641193.0,59.333333333333336,3,0.0,3.532966666666667
Gin Wigmore,47.0,198507.0,57.0,1,0.0,3.4217666666666666
Gina Luciani,17.0,2206.0,32.0,1,0.0,1.1605333333333334
Ginuwine,64.0,2811233.0,64.0,1,0.0,5.413333333333333
Gio Mkl,38.0,33312.0,0.0,1,1.0,2.2754666666666665
Gioachino Rossini,53.0,251044.0,21.0,1,0.0,3.183333333333333
Girls Aloud,51.0,541698.0,57.0,1,0.0,3.6904333333333335
Girls' Generation,62.0,2833512.0,46.0,1,0.0,3.7828833333333334
Glass Animals,73.0,4568462.0,42.0,4,0.0,4.190504166666667
Glasser,21.0,52027.0,33.0,1,0.0,4.988216666666666
Glitter Party,38.0,11431.0,0.0,1,0.0,3.57155
Global Stage Orchestra,19.0,4036.0,20.0,1,0.0,2.394433333333333
Gloria Kim,40.0,7972.0,35.0,1,0.0,2.2800666666666665
Gnarls Barkley,65.0,603323.0,80.0,1,0.0,2.96555
Good Neighbours,66.0,218657.0,4.0,1,0.0,2.62475
Gorillaz,82.0,14505359.0,86.0,2,0.0,3.8969916666666666
Gotye,68.0,2256471.0,54.25,4,0.0,4.089029166666666
Gracie Abrams,82.0,7403257.0,76.375,8,0.375,3.4239375
Grady,40.0,44820.0,31.0,1,0.0,2.511616666666667
Grailz Beni,40.0,10811.0,0.0,1,0.0,1.06105
Grateful Dead,64.0,2036799.0,45.5,2,0.0,3.8796583333333334
Green Day,80.0,17327094.0,67.66666666666667,6,0.6666666666666666,6.432997222222222
Greg Edmonson,37.0,9476.0,21.0,2,0.0,1.81925
Greta Van Fleet,63.0,2763868.0,69.0,1,0.0,3.010666666666667
Grimes,67.0,2625044.0,47.857142857142854,7,0.14285714285714285,4.3929
Grinderman,38.0,133984.0,0.0,1,0.0,4.438
Groove Crackers,47.0,6622.0,12.0,1,0.0,2.1066666666666665
Grupo Frontera,83.0,7470903.0,75.0,1,0.0,3.2427166666666665
Gryffin,66.0,1010217.0,35.0,1,0.0,2.43815
Gucci Mane,76.0,5985945.0,66.2,5,1.0,3.367243333333333
Gulmee,36.0,992.0,24.0,1,0.0,2.130716666666667
Gunna,85.0,10342615.0,56.3,10,1.0,2.7216216666666666
Guns N' Roses,80.0,35196831.0,35.5,8,0.5,6.1856625
Gustavo Santaolalla,63.0,394210.0,45.333333333333336,6,0.0,2.4899694444444447
Gustixa,58.0,219293.0,2.0,1,0.0,3.0697666666666668
Guy Gerber,43.0,115851.0,0.0,1,0.0,5.016383333333334
Gwen Stefani,73.0,7067574.0,54.75,4,0.5,3.676825
Gwendolyn Sanford,4.0,480.0,3.0,1,0.0,2.5237666666666665
Gym Class Heroes,67.0,1671796.0,65.4,5,0.4,3.6807433333333335
HAIM,65.0,1436277.0,32.8,5,0.0,3.648316666666667
HEALTH,57.0,320700.0,32.166666666666664,6,0.0,3.8925194444444444
HELLYEAH,49.0,764106.0,55.0,1,1.0,4.8521833333333335
HIXTAPE,56.0,115659.0,54.0,1,0.0,3.6032333333333333
HRVY,54.0,1683603.0,57.0,2,0.0,3.0660583333333333
HUGEL,77.0,662191.0,84.0,1,0.0,3.566666666666667
HUNTR/X,87.0,3535849.0,93.75,4,0.0,3.345625
HUS,44.0,61487.0,59.0,1,0.0,4.6611
HUTS,48.0,120148.0,0.0,1,0.0,2.7164166666666665
Haddaway,66.0,478049.0,65.0,1,0.0,4.506216666666667
Haifa Wehbe,51.0,1151605.0,35.0,1,0.0,3.721633333333333
Hailee Steinfeld,66.0,8862787.0,59.333333333333336,6,0.0,3.3209583333333335
Haley Heynderickx,53.0,319831.0,50.0,1,0.0,1.9413833333333332
Haley Reinhart,59.0,369917.0,69.0,1,0.0,2.886233333333333
Halloween All-Stars,33.0,6103.0,0.0,1,0.0,1.3492
Halsey,80.0,22392682.0,40.89473684210526,19,0.3157894736842105,3.424400877192982
Handsome Poets,26.0,20377.0,27.0,1,0.0,3.526
Hank Levy,39.0,8803.0,0.0,1,0.0,1.9214666666666667
Hank Williams,55.0,1067339.0,45.0,1,0.0,2.0288833333333334
Hannah Harlacher,20.0,218.0,32.0,1,0.0,5.527733333333333
Hanno,45.0,2752.0,53.5,2,0.0,2.5141
Hans Zimmer,77.0,4777574.0,33.18,50,0.0,4.1236619999999995
Hanumankind,66.0,876078.0,70.5,2,1.0,3.0347333333333335
Happening Now,23.0,175.0,41.0,1,0.0,2.96755
Harmless,54.0,195974.0,0.0,1,0.0,5.3573
Harold Faltermeyer,53.0,61279.0,59.0,1,0.0,2.5111
Harry Gregson-Williams,55.0,153149.0,48.5,6,0.0,2.676144444444444
Harry Styles,80.0,34130771.0,66.29032258064517,31,0.0,3.559318817204301
Hayley Kiyoko,54.0,1643656.0,47.5,2,0.0,3.3261
Heart,67.0,3005585.0,58.0,1,0.0,3.6548833333333333
Heitor Pereira,42.0,25557.0,27.5,2,0.0,2.1543
Helena Deland,41.0,61404.0,39.0,2,0.0,4.547583333333334
Henry Jackman,53.0,92242.0,27.166666666666668,6,0.0,2.4166250000000002
Henry Mancini,55.0,255079.0,0.0,1,0.0,2.6933333333333334
Henry Smith,62.0,28421.0,56.0,1,0.0,4.75
Henry Verus,45.0,77523.0,51.0,1,1.0,2.9024833333333335
Hey Violet,48.0,1060491.0,45.0,1,0.0,3.106533333333333
Hideki Taniuchi,50.0,32194.0,0.0,1,0.0,3.068
Hiko,56.0,139303.0,0.0,2,0.0,3.5435583333333334
Hilary Duff,55.0,2354296.0,42.666666666666664,3,0.0,3.4791833333333333
Hildur Guðnadóttir,46.0,152941.0,40.0,4,0.0,2.80305
Hinder,61.0,2078962.0,75.0,1,0.0,4.364216666666667
Hippie Sabotage,65.0,1071057.0,76.0,1,0.0,2.18785
Hiroaki Tsutsumi,49.0,28688.0,35.5,2,0.0,4.227325
Hole,61.0,1440778.0,54.5,2,0.0,3.2432166666666666
Hollywood Undead,65.0,2499251.0,0.0,1,1.0,3.5077666666666665
Homeboy Delmar,13.0,22.0,23.0,1,0.0,2.5158833333333335
Honey Gentry,34.0,35406.0,26.0,1,0.0,4.21665
Honors,36.0,41817.0,38.0,1,0.0,4.141983333333333
Hoobastank,66.0,2742164.0,30.0,3,0.0,3.8800000000000003
Hoodie Forester,24.0,531.0,42.0,1,1.0,2.0842
Hot Chelle Rae,51.0,558316.0,67.0,1,0.0,3.3411
Hotel Ugly,71.0,1072935.0,53.666666666666664,3,0.0,2.5815055555555553
Houston,42.0,35335.0,40.0,1,0.0,3.9648833333333333
Howard Shore,66.0,499011.0,50.857142857142854,7,0.0,5.121552380952381
Hozier,82.0,9111905.0,53.54545454545455,11,0.0,4.116981818181818
Hucci,41.0,78161.0,33.0,1,1.0,5.083333333333333
Hudson Westbrook,71.0,344824.0,69.0,1,0.0,3.3970333333333333
Huevos Rancheros,4.0,1816.0,7.0,1,0.0,2.947766666666667
Huey Lewis & The News,62.0,1745505.0,31.5,2,0.0,3.9944333333333333
Huncho Jack,54.0,1200041.0,55.0,1,1.0,2.475983333333333
Hunter Hayes,53.0,1214595.0,63.0,1,0.0,3.814
Hurricane on Saturn,39.0,4948.0,29.5,6,0.5,3.778677777777778
Hyper Kenzo,46.0,11490.0,42.0,1,0.0,1.9877166666666666
Hypermorph,43.0,5109.0,0.0,1,0.0,2.3840166666666667
HyunA,46.0,2228312.0,40.0,1,0.0,3.263116666666667
I DONT KNOW HOW BUT THEY FOUND ME,57.0,1105853.0,43.2,5,0.0,3.09261
I Hear Sirens,30.0,19717.0,29.333333333333332,3,0.0,4.854805555555555
I'll Take You There Choir,52.0,8928.0,71.0,1,0.0,2.548216666666667
I.U,11.0,753.0,0.0,1,0.0,3.431033333333333
IAMMAG,15.0,122.0,16.0,1,1.0,3.2687333333333335
IAN SIZE,32.0,1843.0,32.5,4,0.5,2.4771791666666667
IC3PEAK,55.0,1417494.0,0.0,1,0.0,3.066666666666667
IDLES,57.0,837063.0,14.666666666666666,3,0.3333333333333333,3.6021444444444444
ILLIT,74.0,3756729.0,81.0,1,0.0,2.6781333333333333
ILURO,41.0,8658.0,25.857142857142858,7,0.0,2.6117809523809528
IV Tune,11.0,54.0,28.0,1,0.0,2.8177333333333334
IZA,60.0,4754990.0,45.0,1,0.0,3.6742166666666667
Iaco,47.0,4124.0,46.0,1,0.0,2.5625
Ian Asher,70.0,223449.0,68.0,1,0.0,2.7307166666666665
Ice Cube,72.0,11064671.0,73.5,2,1.0,4.1071
Ice Spice,69.0,4787436.0,64.0,2,1.0,2.06135
Icon For Hire,47.0,357081.0,54.0,1,0.0,3.06355
Icona Pop,66.0,778810.0,70.0,2,1.0,2.604075
Idina Menzel,68.0,570812.0,76.0,1,0.0,3.7306666666666666
Idreesi,27.0,20920.0,0.0,1,0.0,2.2247833333333333
Iggy Azalea,67.0,6619312.0,64.5,4,1.0,3.5082500000000003
Iggy Pop,64.0,1785619.0,72.0,1,0.0,4.722666666666667
Ilan Eshkeri,48.0,30694.0,36.0,1,0.0,2.2506666666666666
ImXgine,47.0,25511.0,54.0,1,0.0,1.0333666666666668
Imagine Dragons,85.0,58364373.0,55.21052631578947,19,0.0,3.216852631578947
Imanbek,66.0,277232.0,54.5,2,0.0,2.3031249999999996
Imogen Heap,75.0,1125738.0,84.0,1,0.0,3.588966666666667
Incubus,69.0,3641378.0,65.0,2,0.0,5.8251083333333336
India Thieriot,24.0,2803.0,36.0,1,0.0,2.85
IndieHay,0.0,2301.0,0.0,1,0.0,1.8488166666666668
Indigo Girls,51.0,391604.0,61.0,1,0.0,4.026666666666666
Indila,69.0,2545147.0,72.0,5,0.0,4.132160000000001
Inner Circle,62.0,497497.0,2.0,1,0.0,3.8229
Inon Zur,46.0,48484.0,48.0,1,0.0,3.0336833333333333
Intellios,17.0,1310.0,25.0,1,0.0,1.9999
Internet Money,64.0,1035109.0,1.0,2,1.0,3.2571333333333334
Irma Thomas,47.0,124272.0,59.0,1,0.0,2.9346666666666668
Isaac Chambers,46.0,70176.0,0.0,1,0.0,4.826666666666667
Isabel LaRosa,71.0,2569728.0,66.27272727272727,11,0.18181818181818182,2.387372727272727
Itzhak Perlman,62.0,174783.0,37.0,1,0.0,3.529333333333333
Iyaz,65.0,1156272.0,73.0,2,0.0,3.0384333333333333
J 2 5,7.0,34.0,22.0,1,0.0,2.89155
J Balvin,86.0,39108338.0,66.25,4,0.0,3.5798833333333335
J. Baez,7.0,60.0,23.0,1,0.0,2.476183333333333
J. Cole,82.0,27069939.0,61.5,10,1.0,4.226266666666667
J.I.Bri,16.0,2177.0,10.0,1,0.0,3.2623333333333333
JACKBOYS,62.0,1315942.0,75.0,1,1.0,2.6285333333333334
JADE,65.0,299896.0,61.0,1,0.0,3.2939833333333333
JAY-Z,82.0,10371098.0,53.4,10,1.0,4.420528333333333
JD & The Straight Chasers,49.0,1855.0,47.90909090909091,11,0.0,2.966740909090909
JENNIE,81.0,12320084.0,70.27777777777777,18,0.7777777777777778,2.7726814814814817
JEREMIAS,59.0,246162.0,0.0,1,1.0,3.5641833333333333
JISOO,73.0,7282227.0,88.0,1,0.0,3.0229166666666667
JLS,49.0,512689.0,0.0,2,0.0,3.2558833333333332
JNL,9.0,439.0,6.0,1,0.0,3.1751666666666667
JNR CHOI,46.0,77400.0,62.0,1,1.0,2.535616666666667
JONY,67.0,2053792.0,68.0,1,0.0,2.5054833333333333
JP Cooper,63.0,942544.0,66.0,1,0.0,3.6715
JP Saxe,61.0,627551.0,67.5,2,0.0,3.4848333333333334
JVKE,75.0,5809992.0,40.0,2,0.0,3.48765
JVLA,48.0,108906.0,19.0,1,1.0,2.4606333333333335
JW Velly,46.0,28773.0,0.0,1,0.0,3.0707
Ja Rule,69.0,2152404.0,2.0,2,0.5,4.184991666666667
Jack Harlow,75.0,4349241.0,53.8,5,1.0,3.00789
Jack Johnson,73.0,4044367.0,74.5,2,0.0,3.4768833333333333
Jack Ü,59.0,1081127.0,76.0,1,0.0,4.1714166666666666
Jacob Storey,32.0,3246.0,42.0,1,0.0,2.466833333333333
Jacob Tillberg,39.0,53245.0,36.75,4,0.0,3.1661166666666665
Jadakiss,62.0,1264189.0,39.0,1,1.0,3.5484333333333336
Jaden,63.0,1943863.0,55.5,2,0.0,2.862683333333333
Jain,58.0,984041.0,65.0,1,0.0,4.158883333333334
James Arthur,79.0,20848055.0,70.9090909090909,11,0.09090909090909091,3.6457984848484846
James Bay,67.0,4106573.0,64.16666666666667,6,0.0,4.001244444444445
James Blake,69.0,1551541.0,45.0,1,0.0,3.2564
James Blunt,70.0,3297399.0,62.0,4,0.25,3.8698875
James Horner,63.0,350647.0,42.75,8,0.0,4.94576875
James Hype,69.0,494854.0,76.0,1,0.0,3.1110166666666665
James Morrison,62.0,1561325.0,69.0,1,0.0,4.174216666666666
James Newton Howard,62.0,412759.0,35.4,10,0.0,2.44464
James Otto,43.0,104190.0,61.0,1,0.0,3.9106666666666667
James TW,58.0,1368895.0,67.0,1,0.0,3.6093333333333333
Jamie Christopherson,28.0,11135.0,16.0,2,0.0,2.2788916666666665
Jamie Lidell,40.0,84615.0,40.0,1,0.0,2.986666666666667
Jamie Salisbury aka Jonas West,12.0,190.0,29.0,1,0.0,2.8007
Jana Diab,50.0,17560.0,16.5,2,1.0,2.4803083333333333
Janet Jackson,66.0,4095156.0,69.0,1,0.0,4.539333333333333
Jann,50.0,211032.0,58.0,2,0.0,3.28295
Jared Moreno Luna,31.0,5704.0,0.0,1,0.0,3.343566666666667
Jas Von,39.0,9729.0,54.0,1,1.0,2.7857
Jason Aldean,74.0,7052478.0,54.0,12,0.0,3.647438888888889
Jason Charles Miller,43.0,17999.0,37.0,1,0.0,3.120833333333333
Jason Derulo,76.0,12460242.0,61.76470588235294,17,0.11764705882352941,3.4761049019607846
Jason Graves,33.0,14768.0,0.0,1,0.0,3.472
Jason Hayes,47.0,14091.0,1.0,1,0.0,1.2422166666666667
Jason Mraz,71.0,7312594.0,75.66666666666667,3,0.0,4.033650000000001
Jawsh 685,55.0,146015.0,70.0,1,1.0,2.8562333333333334
Jax Jones,68.0,1255871.0,69.0,1,0.0,2.9614833333333332
Jay Bird,31.0,6636.0,24.0,1,0.0,2.7822666666666667
Jay Rock,69.0,1632880.0,67.0,1,1.0,3.8278333333333334
Jay Sean,66.0,2051181.0,42.0,2,0.0,3.5384333333333333
Jaymes Young,64.0,1041835.0,66.0,3,0.0,3.968527777777778
JeLa,44.0,1499.0,41.0,1,0.0,2.80765
Jeff Beal,39.0,17317.0,42.0,1,0.0,1.8308666666666666
Jeff Buckley,72.0,2288846.0,84.0,1,0.0,6.736883333333333
Jeff Russo,42.0,35136.0,24.6,5,0.0,3.0736333333333334
Jeff van Dyck,39.0,9735.0,36.0,1,0.0,3.3839166666666665
Jefferson Airplane,56.0,1741839.0,68.0,1,0.0,2.510666666666667
Jelly Roll,79.0,6099725.0,65.0,1,0.0,3.02955
Jennifer Lopez,74.0,13708054.0,37.111111111111114,36,0.05555555555555555,3.9865462962962965
Jenny O.,25.0,14911.0,23.0,1,0.0,3.2333333333333334
Jeremiah Sand,2.0,1272.0,4.5,2,0.0,6.525525
Jeremih,73.0,7218544.0,64.75,4,0.25,4.000495833333333
Jeremy Soule,64.0,189122.0,51.285714285714285,7,0.0,3.098595238095238
Jeremy Zucker,65.0,2359204.0,68.0,1,0.0,3.652433333333333
Jeremy Zuckerman,43.0,23528.0,32.0,12,0.0,2.0812347222222223
Jerry Goldsmith,50.0,107463.0,43.0,2,0.0,2.35055
Jesper Kyd,55.0,131979.0,49.75,4,0.0,4.199316666666666
Jess Glynne,73.0,3164627.0,46.0,1,0.0,3.5243333333333333
Jesse Harlin,23.0,1974.0,32.0,1,0.0,2.7543166666666665
Jesse Hopkins,27.0,3430.0,27.0,4,0.0,1.9278958333333334
Jesse®,43.0,301499.0,29.77777777777778,9,0.2222222222222222,3.0664555555555557
Jessica Baran-Surel,36.0,11260.0,39.0,1,0.0,2.0589166666666667
Jessica Mazin,25.0,20509.0,40.0,1,0.0,3.4958
Jessica Pratt,54.0,170169.0,28.5,2,0.0,2.42855
Jessie J,71.0,12190846.0,69.4,5,0.0,3.61764
Jessie Murph,76.0,1626341.0,37.0,2,0.0,2.325275
Jet,62.0,722985.0,11.0,1,0.0,3.5633333333333335
Jhené Aiko,75.0,9617522.0,72.5,2,1.0,3.91155
Jiggy Tone,8.0,2057.0,20.0,1,0.0,3.0201333333333333
Jim Bonney,13.0,350.0,18.0,1,0.0,3.7391666666666667
Jim Sturgess,38.0,22421.0,33.25,4,0.0,2.1082166666666664
Jimi Hendrix,66.0,7366227.0,68.66666666666667,3,0.0,4.0277
Jimilian,45.0,71773.0,33.0,1,1.0,2.7334
Jimin,79.0,10841227.0,80.0,2,0.0,3.1927333333333334
Jimmy Eat World,66.0,1798607.0,80.0,1,0.0,2.7642166666666665
Jin,80.0,9703374.0,88.0,1,0.0,3.0119333333333334
Jo Dee Messina,56.0,849521.0,54.5,2,0.0,3.418325
Joan As Police Woman,38.0,97548.0,24.0,1,0.0,7.860883333333334
Joan Jett & the Blackhearts,62.0,1114209.0,77.0,1,0.0,2.91955
Joe Anderson,33.0,6526.0,40.0,2,0.0,3.4436583333333335
Joe Cocker,62.0,2599494.0,37.0,1,0.0,4.412216666666667
Joe Diffie,57.0,911314.0,57.0,1,0.0,3.61155
Joe Henson,17.0,363.0,24.0,2,0.0,3.32015
Joe Hermes,23.0,1518.0,31.0,1,0.0,2.7333333333333334
Joe Hisaishi,68.0,1486614.0,41.714285714285715,7,0.0,3.2520595238095242
Joe Nichols,57.0,862404.0,67.0,1,0.0,3.11755
Joel Adams,44.0,211125.0,62.0,1,0.0,3.5096666666666665
Joel Corelitz,34.0,4722.0,38.0,1,0.0,0.9333333333333333
Joel Corry,66.0,470451.0,67.33333333333333,3,0.0,2.7481055555555556
Joel McNeely,33.0,9222.0,0.0,1,0.0,2.8282166666666666
Joel P West,31.0,7832.0,38.0,1,0.0,2.929466666666667
Joey Bada$$,70.0,3817987.0,63.0,1,1.0,3.4509666666666665
Johan Söderqvist,48.0,24951.0,44.0,1,0.0,3.3443666666666667
John + Jane Q. Public,54.0,57270.0,72.0,1,1.0,1.8351666666666666
John Brandt,8.0,39.0,17.0,1,1.0,4.603566666666667
John Carpenter,57.0,158739.0,68.0,1,0.0,2.9222166666666665
John Debney,50.0,37513.0,35.0,1,0.0,2.9648833333333333
John Hartford,37.0,49720.0,23.0,1,0.0,2.5433333333333334
John Legend,73.0,8072466.0,85.0,1,0.0,4.492666666666667
John Michael Montgomery,59.0,1198145.0,45.0,4,0.0,3.9074958333333334
John Newman,68.0,820966.0,71.5,2,0.0,3.9982333333333333
John Paesano,47.0,52307.0,45.0,4,0.0,2.5621583333333335
John Powell,63.0,301146.0,44.333333333333336,18,0.0,3.102412037037037
John Travolta,64.0,220437.0,74.5,2,0.0,3.2228833333333333
John Williams,70.0,1604690.0,36.22222222222222,27,0.0,4.088940740740741
Johnning,51.0,43179.0,36.0,3,0.0,3.180022222222222
Johnny Cash,73.0,6905347.0,47.0,1,0.0,2.862433333333333
Johnny Goth,43.0,134059.0,35.0,1,0.0,2.8065
Johnny Hollow,29.0,32152.0,35.0,1,0.0,2.6002666666666667
Johnny Rain,35.0,84044.0,45.0,1,1.0,3.8282333333333334
Johnny Thunders,31.0,101770.0,25.0,1,0.0,2.3848833333333332
Joji,80.0,10638942.0,41.7,10,0.4,3.3913216666666672
Jon Brion,48.0,66700.0,38.0,1,0.0,5.1711
Jon Langston,47.0,374677.0,48.0,1,0.0,3.7148833333333333
Jon Pardi,73.0,2338518.0,50.0,5,0.0,3.408173333333333
Jonas Blue,72.0,3877645.0,59.57142857142857,7,0.0,3.311954761904762
Jonas Brothers,75.0,7761454.0,57.375,8,0.0,3.0439333333333334
Jonas Kvarnström,41.0,20833.0,9.0,1,0.0,3.69055
Jonas Lefvert,20.0,2543.0,20.0,1,0.0,1.3670166666666668
Jonasu,44.0,21223.0,54.0,1,0.0,2.903216666666667
Jonna Jinton,38.0,71238.0,43.0,1,0.0,1.08665
Jordan Adetunji,61.0,340128.0,68.0,2,0.5,2.51945
Jordan Davis,71.0,1615711.0,70.0,1,0.0,2.8844
Jordan Parker,34.0,2657.0,37.0,2,0.0,3.4356083333333336
Jordan Seigel,39.0,5470.0,38.0,1,0.0,1.0174666666666667
Jordana Bryant,38.0,60619.0,41.5,2,0.0,2.531925
Joris de Man,39.0,9582.0,26.0,1,0.0,1.5
Josh Abbott Band,50.0,264691.0,46.0,1,0.0,4.469333333333333
Josh Homme,36.0,57702.0,48.0,1,0.0,3.6391
Josh Turner,64.0,2716219.0,71.0,2,0.0,3.667325
José González,63.0,1230155.0,42.0,1,0.0,4.661333333333333
Journey,73.0,6505444.0,59.75,4,0.0,4.1822875
Joy Again,58.0,472165.0,38.0,2,0.0,2.99165
Joywave,53.0,321085.0,57.0,1,0.0,3.0587333333333335
JuMa44,2.0,644.0,12.0,1,0.0,2.9052
Jubël,58.0,97875.0,2.0,1,0.0,2.7334833333333335
Juice WRLD,85.0,42528657.0,53.375,8,1.0,3.5495875
Juju,56.0,596698.0,48.0,1,0.0,3.07345
Julia Michaels,69.0,5292781.0,50.75,4,0.25,2.9457166666666668
Julie Doiron,59.0,127417.0,77.0,1,0.0,2.966666666666667
Jung Kook,79.0,18615260.0,63.8,5,0.6,3.2572400000000004
Jungle,69.0,1744522.0,79.0,1,0.0,3.4913666666666665
Just Kids,40.0,16520.0,17.0,1,0.0,1.4437333333333333
Justice,66.0,1400890.0,73.0,1,0.0,4.44155
Justin Bieber,91.0,85008100.0,64.2741935483871,62,0.16129032258064516,3.0591048387096773
Justin Hurwitz,60.0,196577.0,47.0,1,0.0,5.53245
Justin Timberlake,81.0,15820264.0,72.4,10,0.3,5.847106666666667
Justine Skye,61.0,956277.0,65.66666666666667,3,1.0,3.9028055555555556
Jutes,61.0,288264.0,56.0,1,0.0,3.100416666666667
Jóhann Jóhannsson,60.0,313454.0,35.9,10,0.0,2.4033749999999996
K!llx,45.0,1894.0,47.5,2,0.5,2.536316666666667
K'NAAN,61.0,305384.0,65.0,1,0.0,3.542
K.Flay,60.0,644838.0,38.46153846153846,26,0.6538461538461539,3.3622679487179488
K3YN0T3,47.0,1987.0,23.0,1,0.0,2.489916666666667
KALEO,70.0,2044434.0,62.0,1,0.0,3.6593333333333335
KAROL G,87.0,60358474.0,68.77777777777777,9,0.5555555555555556,3.1756703703703706
KATSEYE,82.0,5242034.0,88.66666666666667,3,0.3333333333333333,2.5801333333333334
KEV-Y,12.0,6.0,27.0,1,0.0,3.6626333333333334
KISS,72.0,11003838.0,84.0,1,0.0,4.520666666666667
KOLBEIN,28.0,631.0,39.0,1,0.0,2.7537333333333334
KROMA,54.0,11283.0,60.0,1,0.0,2.459766666666667
KRS-One,51.0,732543.0,57.0,2,0.5,4.620324999999999
KSI,57.0,2759302.0,0.0,1,0.0,3.2288833333333335
KXLLSWXTCH,60.0,342581.0,71.0,1,0.0,2.0071333333333334
KYANU,56.0,22633.0,46.0,1,0.0,2.19125
KYLE,58.0,1119776.0,64.0,2,1.0,4.211216666666667
Kae,50.0,25007.0,21.75,4,0.5,2.777425
Kailee Morgue,46.0,409356.0,37.0,1,0.0,3.74955
Kali Uchis,83.0,9469943.0,74.625,8,0.0,3.4116666666666666
Kane Brown,71.0,5777873.0,58.75,4,0.0,3.2034666666666665
Kansas,65.0,1935571.0,78.0,1,0.0,5.383333333333334
Kanye West,89.0,31038851.0,63.96,25,0.68,4.184616
Kaptain Swizzy,13.0,290.0,28.0,1,0.0,2.9905333333333335
Karin Dreijer Andersson,0.0,2285.0,0.0,1,0.0,3.7986666666666666
Kat Dahlia,48.0,327550.0,65.0,1,1.0,3.3777666666666666
Kate Anstey,10.0,34.0,27.0,1,0.0,3.2013833333333332
Kate Bush,70.0,2516750.0,45.0,2,0.0,4.982216666666667
Kate Nash,48.0,441127.0,55.0,1,1.0,4.086216666666667
Kate Rusby,38.0,62663.0,24.0,1,0.0,3.0893333333333333
Katy Perry,83.0,38385499.0,56.43333333333333,60,0.05,3.825394166666667
Kavinsky,60.0,1035402.0,57.5,2,0.0,3.8653250000000003
Kayote,49.0,19306.0,50.0,1,0.0,2.65
Keane,73.0,3919651.0,54.666666666666664,3,0.0,3.836511111111111
Kehlani,78.0,8661889.0,72.8,5,0.6,3.2244766666666664
Keira Knightley,43.0,77758.0,47.0,1,0.0,3.6597666666666666
Keith Urban,67.0,5273501.0,45.8,5,0.0,4.46902
Keke Palmer,49.0,732101.0,36.0,1,0.0,3.2722166666666666
Kelly Clarkson,72.0,10960422.0,57.111111111111114,9,0.0,3.6098962962962964
Kelly Rowland,68.0,3726318.0,62.0,1,0.0,3.852883333333333
Kelsea Ballerini,66.0,1337454.0,54.0,1,0.0,3.2402166666666665
Kelsey Lu,40.0,149035.0,29.583333333333332,12,0.0,4.260944444444444
Kelsey Olivia,15.0,3150.0,29.0,1,0.0,3.63845
Ken,50.0,7219.0,38.0,1,0.0,2.0877166666666667
Kendra Erika,25.0,8363.0,40.0,1,0.0,2.8449666666666666
Kendrick Lamar,89.0,44577310.0,61.76923076923077,13,0.7692307692307693,3.3838179487179483
Kenia Os,70.0,6640767.0,57.0,1,1.0,3.1063666666666667
Kenny Chesney,69.0,4887584.0,57.5,2,0.0,4.092666666666666
Kenya Grace,61.0,578827.0,75.0,1,0.0,2.8827333333333334
Kenzo Cregan,27.0,3665.0,39.5,2,0.0,3.1712083333333334
Kesha,78.0,9154839.0,51.888888888888886,9,0.0,3.3733796296296297
Kevin Gates,74.0,6808651.0,65.0,1,1.0,4.0577
Kevin Kiner,45.0,41372.0,34.0,3,0.0,1.5683388888888887
Kevin Kiner; Gustavo Santaolalla,19.0,868.0,0.0,1,0.0,2.05555
Kevin MacLeod,51.0,345078.0,26.0,1,0.0,3.3462833333333335
Kevin Penkin,52.0,84908.0,28.4,5,0.0,2.5626166666666665
Kevin Sherwood,57.0,56368.0,49.0,1,0.0,1.6342166666666667
Key Glock,73.0,2398201.0,66.0,2,1.0,2.689175
Khalid,82.0,16943442.0,66.0,9,0.2222222222222222,3.3781833333333333
Khantrast,62.0,394628.0,68.0,1,1.0,2.62515
Khari!,19.0,1413.0,36.0,1,0.0,2.820133333333333
Khruangbin,69.0,2184797.0,0.0,2,0.0,4.318508333333334
Kid Cudi,78.0,7685474.0,76.0,2,0.5,3.0392166666666665
Kid Ink,67.0,2967234.0,74.0,1,1.0,3.63
Kid Rock,65.0,2994436.0,67.0,1,0.0,4.982666666666667
Kiiara,58.0,934794.0,63.0,1,0.0,3.7647
Kiki Rockwell,50.0,136853.0,49.0,1,0.0,2.8928
Killstation,52.0,575509.0,0.0,1,0.0,2.2368166666666665
Kim Petras,69.0,1192832.0,28.5,2,0.5,2.8970916666666664
Kina,61.0,898530.0,74.0,1,0.0,2.9846666666666666
Kindness,33.0,85324.0,26.0,1,0.0,3.9724333333333335
King Crimson,55.0,1308429.0,51.0,1,0.0,12.409466666666667
King Gizzard & The Lizard Wizard,34.0,1319943.0,10.666666666666666,3,0.0,6.1128277777777775
King Kxmi,8.0,2482.0,24.0,1,1.0,2.926816666666667
King Von,74.0,7938689.0,76.0,1,1.0,3.189983333333333
Kings of Leon,76.0,5757305.0,81.5,2,0.0,3.61755
Kinneret,52.0,112003.0,25.0,1,0.0,3.315366666666667
