lastfm_listeners,lastfm_playcount,lastfm_tag_1,primary_artist_name,plays_per_listener,artist_name_std
209271.0,1840635.0,Country,Mark Chesnutt,8.795461387387645,mark chesnutt
33735.0,113288.0,Pop,Mark Dinning,3.3581740032607086,mark dinning
161120.0,1570740.0,House,Mark Farina,9.748882820258192,mark farina
3737.0,28314.0,rock,Mark Farner,7.576665774685576,mark farner
590.0,2048.0,cdbaby,Mark Gutierrez,3.471186440677966,mark gutierrez
2484.0,7154.0,House,Mark II,2.8800322061191626,mark ii
63.0,126.0,Unknown,Mark Lettieri Group,2.0,mark lettieri group
28526.0,166307.0,Pop,Mark Lindsay,5.830014723410223,mark lindsay
247359.0,4222061.0,Soundtrack,Mark Mancina,17.068556227992513,mark mancina
4123.0,44195.0,modern Country,Mark McGuinn,10.719136551055056,mark mcguinn
781166.0,5906587.0,RnB,Mark Morrison,7.561244344991974,mark morrison
342226.0,5192373.0,Soundtrack,Mark Mothersbaugh,15.172351019501733,mark mothersbaugh
41720.0,299168.0,bluegrass,Mark O'Connor,7.170853307766059,mark o'connor
463.0,2800.0,Canadian,Mark Oliver,6.047516198704104,mark oliver
2961596.0,48490904.0,funk,Mark Ronson,16.373233891455822,mark ronson
5715.0,135464.0,Unknown,Mark Tremonti,23.70323709536308,mark tremonti
662.0,2130.0,Unknown,Mark Valentino,3.217522658610272,mark valentino
181199.0,1274517.0,Country,Mark Wills,7.033797096010463,mark wills
16446.0,102416.0,jazz,Mark-Almond,6.227410920588593,mark-almond
7608.0,55604.0,Unknown,Mar-Keys,7.308622502628812,mar-keys
375248.0,5210885.0,Trance,Markus Schulz,13.886509721570802,markus schulz
20375.0,109391.0,Unknown,Marky Mark,5.368883435582822,marky mark
535614.0,3793485.0,soul,Marlena Shaw,7.082497843596321,marlena shaw
52571.0,297190.0,reggae,Marlon Asher,5.653116737364707,marlon asher
4984.0,11488.0,indie rock,Marlon Magnée,2.304975922953451,marlon magnée
172.0,504.0,jazz,Marlowe Morris Quintet,2.9302325581395348,marlowe morris quintet
135137.0,813837.0,60s,Marmalade,6.022310692112449,marmalade
6426154.0,271538457.0,Pop Rock,Maroon 5,42.25520536856104,maroon 5
526476.0,3612669.0,RnB,Marques Houston,6.86198231258405,marques houston
146128.0,1244144.0,soul,Marsha Ambrosius,8.514069856564108,marsha ambrosius
89397.0,1007938.0,power Pop,Marshall Crenshaw,11.274852623689833,marshall crenshaw
37091.0,143327.0,Pop,Marshall Hain,3.8641988622576906,marshall hain
2455504.0,65051228.0,Electronic,Marshmello,26.49200652900586,marshmello
1304.0,10226.0,Unknown,Marshmello X Jonas Brothers,7.8420245398773005,marshmello x jonas brothers
1327.0,8195.0,Hip-Hop,"Marshmello, Tyga",6.175584024114544,"marshmello, tyga"
11765.0,76449.0,deep house,MARSTEREON,6.498002549936252,marstereon
75229.0,473262.0,Unknown,Martha,6.290951627696766,martha
2.0,5.0,Unknown,Martha Burks,2.5,martha burks
3969.0,21651.0,Pop,Martha Davis,5.455026455026455,martha davis
806064.0,5867097.0,soul,Martha Reeves,7.278698713749777,martha reeves
22712.0,148689.0,dance,Martha Wash,6.546715392743924,martha wash
314213.0,2036078.0,Pop,Martika,6.479929219987715,martika
9615.0,49017.0,rock,Martin Briley,5.097971918876755,martin briley
441.0,1615.0,Unknown,Martin Denny,3.6621315192743764,martin denny
1999736.0,49240577.0,House,Martin Garrix,24.62353880712254,martin garrix
20.0,188.0,Unknown,Martin Garrix x Troye Sivan,9.4,martin garrix x troye sivan
23055.0,144718.0,irish,Martin Hayes,6.2770765560615915,martin hayes
96.0,2561.0,Unknown,Martin Levac,26.677083333333332,martin levac
19.0,21.0,Unknown,Martin Mull,1.105263157894737,martin mull
225337.0,6056839.0,Soundtrack,Martin O'Donnell,26.879025637156793,martin o'donnell
16637.0,154254.0,singer-songwriter,Martin Page,9.271743703792751,martin page
94151.0,1079593.0,singer-songwriter,Martin Sexton,11.466612144321356,martin sexton
139153.0,1167444.0,House,Martin Solveig,8.389643054767054,martin solveig
568412.0,5976714.0,Country,Martina McBride,10.51475690168399,martina mcbride
39.0,181.0,Unknown,Martina McBride With Jim Brickman,4.641025641025641,martina mcbride with jim brickman
38870.0,215464.0,classic rock,Marty Balin,5.543195266272189,marty balin
809953.0,15561871.0,Country,Marty Robbins,19.213301265628992,marty robbins
78432.0,528513.0,Country,Marty Stuart,6.738486842105263,marty stuart
51250.0,264107.0,Rock and Roll,Marty Wilde,5.153307317073171,marty wilde
53043.0,216632.0,soul,Marv Johnson,4.0840827253360485,marv johnson
84952.0,424961.0,funk,Marva Whitney,5.0023660420001885,marva whitney
3605373.0,84138023.0,soul,Marvin Gaye,23.33684281765021,marvin gaye
,,Unknown,"Marvin Hamlisch/""The Sting""",,"marvin hamlisch/""the sting"""
19169.0,90446.0,rockabilly,Marvin Rainwater,4.718347331629193,marvin rainwater
111494.0,1380068.0,gospel,Marvin Sapp,12.377957558254256,marvin sapp
108602.0,387173.0,marvin winans,Marvin Winans,3.5650632585035265,marvin winans
18750.0,1650215.0,egypt,Marwan Moussa,88.01146666666666,marwan moussa
1928.0,6564.0,rhythm and blues,Mary Ann Fisher,3.404564315352697,mary ann fisher
257133.0,3130222.0,Country,Mary Chapin Carpenter,12.17355220839021,mary chapin carpenter
126386.0,1215560.0,singer-songwriter,Mary Gauthier,9.617837418701438,mary gauthier
117232.0,945113.0,folk,Mary Hopkin,8.061902893407943,mary hopkin
2309249.0,33652250.0,RnB,Mary J. Blige,14.572811333901194,mary j. blige
268424.0,1577396.0,funk,Mary Jane Girls,5.87650880696212,mary jane girls
18.0,52.0,Unknown,Mary Kay Place As Loretta Haggers,2.888888888888889,mary kay place as loretta haggers
126044.0,1147307.0,acoustic,Mary Lambert,9.102432483894512,mary lambert
175466.0,2028354.0,ambient,Mary Lattimore,11.559812157341023,mary lattimore
32727.0,170533.0,female vocalists,Mary Macgregor,5.210773978672044,mary macgregor
309584.0,2693131.0,gospel,Mary Mary,8.699193110755077,mary mary
9121.0,45050.0,folk,Mary Travers,4.93915140883675,mary travers
496976.0,2687455.0,soul,Mary Wells,5.407615257074788,mary wells
55196.0,1771142.0,Soundtrack,Masaru Yokoyama,32.088231031234145,masaru yokoyama
581027.0,20464444.0,Unknown,Masayoshi Takanaka,35.221158397114074,masayoshi takanaka
581358.0,4126092.0,Rap,Mase,7.097334172747257,mase
1006902.0,19599276.0,jazz,Masego,19.464929059630432,masego
6982.0,49874.0,psychedelic,Mashmakhan,7.143225436837582,mashmakhan
67164.0,2555223.0,lebanese,Mashrou' Leila,38.04453278542076,mashrou' leila
645295.0,6879377.0,Hip-Hop,Masked Wolf,10.66082489404071,masked wolf
181300.0,1652149.0,Country,Mason Ramsey,9.112790954219525,mason ramsey
134760.0,757739.0,classic rock,Mason Williams,5.622877708518848,mason williams
35606.0,151036.0,funk,Mass Production,4.241869347862719,mass production
58510.0,502115.0,Unknown,Masta Ace Incorporated,8.58169543667749,masta ace incorporated
241285.0,1761138.0,Rap,Master P,7.298994964461114,master p
1.0,1.0,Unknown,Masters of the Mic,1.0,masters of the mic
842527.0,14409550.0,singer-songwriter,Mat Kearney,17.102775341324374,mat kearney
137344.0,3353785.0,acoustic,Mat Kerekes,24.418867952003726,mat kerekes
161700.0,2986887.0,Unknown,matchbox 20,18.47178107606679,matchbox 20
232164.0,2545615.0,G-house,Matroda,10.964727520201237,matroda
630192.0,8380285.0,Unknown,Matt,13.29798696270343,matt
29180.0,271695.0,blues,Matt Andersen,9.311000685400959,matt andersen
187136.0,2949117.0,singer-songwriter,Matt Berninger,15.75921789500684,matt berninger
151091.0,1047555.0,jazz,Matt Dusk,6.933272001641395,matt dusk
8938.0,90814.0,Pop,Matt Goss,10.160438576862832,matt goss
,,Unknown,Matt Kelley,,matt kelley
4407.0,40506.0,Country,Matt Lang,9.191286589516679,matt lang
7894.0,58180.0,indie,Matt Lucas,7.3701545477577906,matt lucas
608831.0,13257514.0,indie rock,Matt Maeson,21.775359664668848,matt maeson
27428.0,217103.0,rock,Matt McAndrew,7.915378445384279,matt mcandrew
266722.0,1806752.0,oldies,Matt Monro,6.7739144127593525,matt monro
973355.0,15259944.0,singer-songwriter,Matt Nathanson,15.677675668178619,matt nathanson
32412.0,697307.0,acoustic,Matt Pryor,21.51385289398988,matt pryor
19581.0,190228.0,blues,Matt Schofield,9.714927736070681,matt schofield
47957.0,505480.0,indie,Matt Stell,10.540275663615322,matt stell
1596.0,10734.0,dutch,Matt Stone,6.725563909774436,matt stone
20017.0,130452.0,Italy,Matteo Bocelli,6.51706049857621,matteo bocelli
16208.0,124403.0,Fusion,Matteo Mancuso,7.6754072063178675,matteo mancuso
75099.0,888610.0,indie,Matthew Ifield,11.832514414306448,matthew ifield
1883.0,6028.0,folk,Matthew McNeal,3.2012745618693574,matthew mcneal
113614.0,948810.0,glee,Matthew Morrison,8.351171510553277,matthew morrison
8313.0,71043.0,the voice,Matthew Schuler,8.54601226993865,matthew schuler
313275.0,3721223.0,power Pop,Matthew Sweet,11.878455031521826,matthew sweet
210854.0,2982560.0,christian,Matthew West,14.145143084788527,matthew west
654507.0,4782614.0,Pop,Matthew Wilder,7.307200686929246,matthew wilder
47466.0,247041.0,classic rock,Matthews' Southern Comfort,5.20458854759196,matthews' southern comfort
403499.0,51725429.0,tRap,Matuê,128.1922111331131,matuê
309875.0,3534203.0,House,Mau P,11.405253731343283,mau p
1900.0,7588.0,female vocalists,Maureen Gray,3.993684210526316,maureen gray
38265.0,197280.0,Pop,Maureen McGovern,5.15562524500196,maureen mcgovern
178.0,2423.0,Unknown,Maureen Steele,13.612359550561798,maureen steele
4078.0,11442.0,trumpet,Maurice Mobetta Brown,2.8057871505640017,maurice mobetta brown
11368.0,74473.0,soul,Maurice White,6.551108374384237,maurice white
178204.0,846522.0,60s,Maurice Williams,4.750297411954838,maurice williams
15.0,33.0,Unknown,Mauricio Maia,2.2,mauricio maia
258181.0,2222155.0,soul,Mavis Staples,8.606965655877078,mavis staples
11641.0,37035.0,Unknown,mavzy grx,3.181427712395842,mavzy grx
7.0,55.0,Unknown,MAX,7.857142857142857,max
189006.0,2512409.0,Rap,Max B,13.292747320190893,max b
71281.0,652371.0,Unknown,Max Dean,9.152102243234523,max dean
1876.0,7843.0,Unknown,Max Frost,4.180703624733476,max frost
144415.0,1747960.0,Country,Max McNown,12.103728837032165,max mcnown
103569.0,761164.0,EDM,Max Styler,7.349341984570673,max styler
19736.0,72672.0,rock,Max Werner,3.6822051074179165,max werner
14004.0,82489.0,dance,Max-A-Million,5.890388460439874,max-a-million
248487.0,1460928.0,reggae,Maxi Priest,5.8792934841661735,maxi priest
38251.0,204875.0,violin,Maxim Vengerov,5.356069122375885,maxim vengerov
,,Unknown,Maxime Farago - Quando Show,,maxime farago - quando show
54425.0,244704.0,soul,Maxine Brown,4.496169039963252,maxine brown
301130.0,1850665.0,Disco,Maxine Nightingale,6.145734400425066,maxine nightingale
442639.0,10158314.0,tRap,Maxo Kream,22.949432833528,maxo kream
813412.0,11682626.0,soul,Maxwell,14.362495266851239,maxwell
48051.0,419599.0,Michigan,May Erlewine,8.732367692659881,may erlewine
422423.0,9907627.0,folk,Maya Hawke,23.45427924142388,maya hawke
7147.0,26942.0,Unknown,Maya Kuriel,3.7696935777249196,maya kuriel
124982.0,1226237.0,jazz,Maynard Ferguson,9.811308828471299,maynard ferguson
201366.0,2599555.0,Bossa Nova,Maysa,12.909602415502121,maysa
12813.0,68564.0,japan,Mazdem,5.351127760867868,mazdem
41344.0,241943.0,soul,Maze,5.851949496904025,maze
392347.0,4642571.0,indie Pop,mazie,11.832818907752577,mazie
2578235.0,101049199.0,dream Pop,Mazzy Star,39.19316858238291,mazzy star
19765.0,137088.0,Pop,Mblue,6.93589678725019,mblue
45058.0,927106.0,hip hop,MC Davo,20.575835589684406,mc davo
199286.0,1427882.0,Gangsta Rap,MC Eiht,7.164989010768443,mc eiht
1096978.0,5633361.0,Hip-Hop,MC Hammer,5.13534546727464,mc hammer
2233.0,8580.0,Rap,MC Luscious,3.8423645320197046,mc luscious
191986.0,1107938.0,Hip-Hop,MC Lyte,5.770931213734335,mc lyte
86380.0,714939.0,All,MC Magic,8.276672840935401,mc magic
77.0,209.0,Unknown,MC Nas-D,2.7142857142857144,mc nas-d
144725.0,887576.0,Gangsta Rap,MC Ren,6.132845050958715,mc ren
25276.0,138793.0,Hip-Hop,MC Serch,5.4910982750435195,mc serch
122.0,581.0,hip hop,MC Skat Kat,4.762295081967213,mc skat kat
4.0,16.0,Unknown,Mc Slug,4.0,mc slug
458994.0,4944068.0,Garage Rock,MC5,10.771530782537463,mc5
31869.0,470085.0,hard rock,McAuley Schenker Group,14.750541278358279,mcauley schenker group
160351.0,677772.0,funk,McFadden,4.22680245212066,mcfadden
474.0,13918.0,soft rock,McGuffey Lane,29.362869198312236,mcguffey lane
7766.0,51391.0,soft rock,"McGuinn, Clark",6.617434972959052,"mcguinn, clark"
21623.0,111210.0,folk rock,McGuinness Flint,5.1431346251676455,mcguinness flint
345.0,1252.0,Unknown,McKinley Travis,3.628985507246377,mckinley travis
386571.0,4213917.0,House,Mckyyy,10.900758204831712,mckyyy
8184.0,38039.0,funk,Me Phi Me,4.6479716520039105,me phi me
206559.0,1378885.0,folk,Meaghan Smith,6.675501914707178,meaghan smith
1156784.0,18578880.0,rock,Meat Loaf,16.06080305398415,meat loaf
632920.0,10959850.0,Grunge,Meat Puppets,17.316327497946027,meat puppets
56399.0,359167.0,Disco,Meco,6.3683221333711595,meco
286093.0,3308652.0,EDM,Medasin,11.564952655255459,medasin
26224.0,510350.0,french Rap,MEDINE,19.461180597925566,medine
963671.0,16865864.0,Power metal,MEDUZA,17.501682628199873,meduza
18698.0,192316.0,dubstep,MEDZ,10.28537811530645,medz
1721935.0,45872459.0,Hip-Hop,Meek Mill,26.640064230066756,meek mill
124061.0,1943277.0,Pop Punk,Meet Me @ The Altar,15.663883089770355,meet me @ the altar
396413.0,7534038.0,indie rock,MEG MYERS,19.005527063945934,meg myers
2256514.0,185206994.0,thrash metal,Megadeth,82.07659868274693,megadeth
258161.0,11205973.0,Country,Megan Moroney,43.40691661405092,megan moroney
2193665.0,173129701.0,Rap,Megan Thee Stallion,78.92257979226545,megan thee stallion
132.0,1213.0,Unknown,"Megan Thee Stallion, Nicki Minaj",9.18939393939394,"megan thee stallion, nicki minaj"
4513.0,30399.0,Country,Meghan Linsey,6.7358741413693775,meghan linsey
2029681.0,42448709.0,Pop,Meghan Trainor,20.91398057133116,meghan trainor
3810.0,29925.0,Unknown,Mehmet tekinol,7.854330708661418,mehmet tekinol
495956.0,6928181.0,folk,mehro,13.969346071022429,mehro
135298.0,2040159.0,indie Pop,Mei Semones,15.079003385120252,mei semones
16680.0,95749.0,SEXTrance,Meka,5.740347721822542,meka
82083.0,890484.0,Unknown,mekons,10.848580095756734,mekons
291785.0,1268197.0,Pop,Mel,4.346340627516836,mel
45695.0,210810.0,oldies,Mel Carter,4.613415034467666,mel carter
304.0,1154.0,Unknown,Mel Gadson,3.7960526315789473,mel gadson
149750.0,822657.0,Unknown,Mel Torme,5.493535893155259,mel torme
369260.0,3245550.0,folk,Melanie,8.78933542761198,melanie
324810.0,3526626.0,soul,Melanie Fiona,10.857504387180198,melanie fiona
2165366.0,225085405.0,Pop,Melanie Martinez,103.94797230583652,melanie martinez
2016.0,5874.0,rock,Melanie with The Edwin Hawkins Singers,2.9136904761904763,melanie with the edwin hawkins singers
4170.0,19255.0,Country,Melba Montgomery,4.617505995203837,melba montgomery
123000.0,676233.0,soul,Melba Moore,5.497829268292683,melba moore
85397.0,545334.0,indie rock,Meldrop,6.385868356031242,meldrop
51935.0,261274.0,soul,Meli'sa Morgan,5.030788485607009,meli'sa morgan
3282.0,38195.0,Electronica,Melissa Errico,11.637720901889091,melissa errico
488933.0,5814428.0,rock,Melissa Etheridge,11.892075192306512,melissa etheridge
959.0,12225.0,Unknown,Melissa Lawson,12.747653806047966,melissa lawson
96647.0,601924.0,Pop,Melissa Manchester,6.228067089511314,melissa manchester
808.0,2349.0,Unknown,Mello-Kings,2.907178217821782,mello-kings
20829.0,90117.0,Rap,Mellow Man Ace,4.3265159153103845,mellow man ace
8425.0,28878.0,Unknown,Melodream,3.4276557863501482,melodream
789109.0,15278024.0,jazz,Melody Gardot,19.361107274153508,melody gardot
666006.0,14825312.0,dream Pop,Melody's Echo Chamber,22.260027687438253,melody's echo chamber
36444.0,380642.0,australian,Melrose Avenue,10.444572494786522,melrose avenue
19.0,233.0,Unknown,Melvin Seals,12.263157894736842,melvin seals
2.0,2.0,Unknown,Memphis Bleek,1.0,memphis bleek
,,Unknown,Memphis Bleek (& Jay-Z),,memphis bleek (& jay-z)
522935.0,21072065.0,post-hardcore,Memphis May Fire,40.29576333578743,memphis may fire
6130.0,36289.0,RnB,Men At Large,5.919902120717781,men at large
1957448.0,25161226.0,80s,Men At Work,12.85409676272371,men at work
2065639.0,117652827.0,dream Pop,Men I Trust,56.95710964016462,men i trust
8913.0,51062.0,soul,Men Of Vizion,5.728935263098845,men of vizion
723112.0,5732614.0,new wave,Men Without Hats,7.927698613769374,men without hats
76890.0,715440.0,Pop,Menudo,9.304721030042918,menudo
3.0,8.0,Unknown,Mercedes,2.6666666666666665,mercedes
25544.0,150187.0,doom metal,Mercy,5.879541183839649,mercy
17666.0,214452.0,Unknown,Mercy Me,12.139250537756142,mercy me
305880.0,5554616.0,christian,MercyMe,18.15946122662482,mercyme
655983.0,4014846.0,female vocalists,Meredith Brooks,6.120350679819446,meredith brooks
7016.0,27478.0,70s,Meri Wilson,3.9164766248574687,meri wilson
31219.0,254957.0,funk_add_to_lidarr_batch_18,Meric Again,8.166725391588455,meric again
73518.0,1053134.0,Rap,Merkules,14.324845616039608,merkules
542794.0,7630665.0,Country,Merle Haggard,14.058123339609502,merle haggard
35638.0,259935.0,Pop,Merril Bainbridge,7.293759470228408,merril bainbridge
38254.0,134091.0,Unknown,Merrilee Rush,3.5052804935431587,merrilee rush
137681.0,630612.0,soul,Merry Clayton,4.580239829751382,merry clayton
31201.0,437593.0,Electronic,MERSIV,14.02496714848883,mersiv
13720.0,62569.0,Surf,Merv Griffin,4.560422740524781,merv griffin
808691.0,12217181.0,Soundtrack,Meryl Streep,15.107353735852136,meryl streep
39567.0,367293.0,portuguese,Mesa,9.282811433770567,mesa
8760.0,51737.0,hardcore,Messengers,5.9060502283105025,messengers
9.0,40.0,Unknown,MET Orchestra,4.444444444444445,met orchestra
11381.0,54281.0,House,MetaBoy,4.769440295228891,metaboy
30087.0,287205.0,thrash metal,Metal Allegiance,9.545817130322066,metal allegiance
5025602.0,517420810.0,thrash metal,Metallica,102.95698107410814,metallica
,,Unknown,METALLIFORNIA,,metallifornia
1092959.0,15352383.0,Hip-Hop,Method Man,14.04662297487829,method man
66248.0,355320.0,swedish,metr,5.363482671174979,metr
2730018.0,108018664.0,indie,Metric,39.56701530905657,metric
2359943.0,230303455.0,tRap,Metro Boomin,97.58856675775644,metro boomin
14071.0,139497.0,Merge,"Metro Boomin, 21 Savage",9.913794328761282,"metro boomin, 21 savage"
12593.0,121440.0,Rap,"Metro Boomin, A$AP Rocky",9.643452711824029,"metro boomin, a$ap rocky"
21588.0,256184.0,Merge,"Metro Boomin, Future",11.866963127663517,"metro boomin, future"
2.0,2.0,Unknown,"Metro Boomin, Swae Lee",1.0,"metro boomin, swae lee"
9932.0,87292.0,Merge,"Metro Boomin, Swae Lee, Lil Wayne",8.78896496173983,"metro boomin, swae lee, lil wayne"
24446.0,284604.0,Merge,"Metro Boomin, The Weeknd",11.642150044997136,"metro boomin, the weeknd"
21398.0,326067.0,Merge,"Metro Boomin, Travis Scott",15.238199831759978,"metro boomin, travis scott"
42908.0,436160.0,Soundtrack,Metro Exodus,10.165004195021908,metro exodus
1288381.0,23745236.0,Electronic,Metro Station,18.430290418750353,metro station
173792.0,893545.0,funk,MFSB,5.141462207696557,mfsb
5114034.0,212479027.0,Electronic,MGMT,41.54822337903894,mgmt
7380.0,49695.0,violin,Mia Asano,6.733739837398374,mia asano
2.0,2.0,Unknown,Mia X,1.0,mia x
342834.0,1601648.0,Pop,Miami Sound Machine,4.67178867906917,miami sound machine
4.0,6.0,Unknown,Mic Geronimo,1.5,mic geronimo
143598.0,1712504.0,Unknown,Mica Levi,11.925681416175713,mica levi
81885.0,508255.0,soul,Mica Paris,6.206936557367039,mica paris
86118.0,823353.0,Soundtrack,Michael Abels,9.560753849369469,michael abels
736407.0,6988648.0,Pop,Michael Bolton,9.4901976760134,michael bolton
3410341.0,86143619.0,jazz,Michael Bublé,25.25953240453081,michael bublé
360151.0,10277122.0,Unknown,Michael Buble,28.535592015571247,michael buble
669776.0,10974695.0,Lo-Fi,Michael Cera,16.38561996846707,michael cera
174867.0,4271933.0,math rock,Michael Cera Palin,24.42961221957259,michael cera palin
4952.0,33137.0,soul,Michael Cooper,6.691639741518578,michael cooper
12455.0,50470.0,Pop,Michael Damian,4.0521878763548775,michael damian
18280.0,169404.0,Broadway,Michael Feinstein,9.267177242888403,michael feinstein
224386.0,2767742.0,Smooth Jazz,Michael Franks,12.334735678696532,michael franks
975.0,4261.0,Unknown,Michael Franti,4.3702564102564105,michael franti
1161877.0,29743360.0,Soundtrack,Michael Giacchino,25.5994051005399,michael giacchino
7285.0,37622.0,Soundtrack,Michael Gore,5.164310226492794,michael gore
29512.0,161398.0,soul,Michael Henderson,5.46889400921659,michael henderson
61857.0,410026.0,Michael Holm,Michael Holm,6.628611151526909,michael holm
157257.0,1288934.0,Soundtrack,Michael Hunter,8.196353739420184,michael hunter
6595365.0,328055403.0,Pop,Michael Jackson,49.740295343775514,michael jackson
,,Unknown,Michael Jackson  - Legacy,,michael jackson  - legacy
51274.0,239099.0,Unknown,Michael Jackson Duet With Akon,4.663162616530795,michael jackson duet with akon
7809.0,26738.0,Unknown,Michael Jackson With Akon,3.4239979510820846,michael jackson with akon
390.0,2098.0,soul,Michael Jackson With Siedah Garrett,5.37948717948718,michael jackson with siedah garrett
57476.0,528689.0,Pop,Michael Johnson,9.198430649314496,michael johnson
215417.0,2707752.0,Soundtrack,Michael Kamen,12.569815752702898,michael kamen
367719.0,4191304.0,folk,Michael Marcagi,11.398116496563953,michael marcagi
,,Unknown,Michael Martocci,,michael martocci
432948.0,3820490.0,soul,Michael McDonald,8.824362279072776,michael mcdonald
1570.0,17456.0,AOR,Michael Morales,11.118471337579617,michael morales
7377.0,43749.0,classic rock,Michael Murphey,5.930459536396909,michael murphey
4839.0,115980.0,Country rock,Michael Nesmith,23.967761934283942,michael nesmith
1429.0,14731.0,blues,Michael Parks,10.308607417774667,michael parks
176322.0,1418814.0,singer-songwriter,Michael Penn,8.046721339367748,michael penn
14744.0,115318.0,Country,Michael Peterson,7.821351058057515,michael peterson
78613.0,937614.0,Country,Michael Ray,11.926958645516645,michael ray
12.0,38.0,Unknown,Michael Redway,3.1666666666666665,michael redway
119358.0,3143066.0,Unknown,Michael Salvatori,26.33309874495216,michael salvatori
335025.0,4114103.0,german,Michael Schulte,12.279988060592492,michael schulte
980624.0,6637613.0,80s,Michael Sembello,6.768764582551518,michael sembello
5.0,77.0,Unknown,Michael Shannon,15.4,michael shannon
10101.0,119682.0,classic rock,Michael Stanley Band,11.848529848529848,michael stanley band
98809.0,424865.0,alternative rock,Michael Stipe,4.299861348662572,michael stipe
278496.0,6145629.0,christian,Michael W. Smith,22.06720742847294,michael w. smith
,,Unknown,Michael Zager's Moon Band/Peabo Bryson,,michael zager's moon band/peabo bryson
92923.0,658157.0,chanson francaise,Michel Fugain,7.082821260613627,michel fugain
212364.0,2299939.0,jazz,Michel Legrand,10.83017366408619,michel legrand
9065.0,75470.0,rock,Michel Pagliaro,8.32542746828461,michel pagliaro
204430.0,2242073.0,french,Michel Polnareff,10.967436286259355,michel polnareff
7408.0,96113.0,quebecois,Michel Rivard,12.97421706263499,michel rivard
47389.0,460177.0,Unknown,Michel Telo,9.710629048935408,michel telo
1033.0,3919.0,not streamable,Michele Lee,3.7938044530493706,michele lee
63614.0,475092.0,RnB,Michel'le,7.468356022259251,michel'le
1043626.0,17357713.0,Pop,Michelle Branch,16.632120127325305,michelle branch
8891.0,146929.0,the voice,Michelle Chamuel,16.52558767292768,michelle chamuel
88563.0,829084.0,singer-songwriter,Michelle Shocked,9.361516660456399,michelle shocked
180013.0,1560405.0,indie rock,Michigander,8.668290623454972,michigander
106156.0,2970292.0,Unknown,Michiru Yamane,27.98044387505181,michiru yamane
206730.0,2465753.0,singer-songwriter,Mick Harvey,11.927407729889227,mick harvey
4491.0,19359.0,Pop,Mick Jackson,4.31062124248497,mick jackson
415736.0,3525225.0,classic rock,Mick Jagger,8.47947976600535,mick jagger
175921.0,846542.0,rhythm and blues,Mickey,4.812057684983601,mickey
239373.0,3776855.0,Hip-Hop,Mickey Avalon,15.778116161806052,mickey avalon
77696.0,519140.0,Country,Mickey Gilley,6.681682454695222,mickey gilley
64078.0,483875.0,Country,Mickey Guyton,7.55134367489622,mickey guyton
4866.0,21077.0,Rock and Roll,Mickey Lee Lane,4.331483764899302,mickey lee lane
7159.0,31670.0,soul,Mickey Murray,4.4238022070121525,mickey murray
38832.0,493895.0,Country,Mickey Newbury,12.718762875978575,mickey newbury
4.0,8.0,Unknown,Mickey Shorr,2.0,mickey shorr
2078.0,8537.0,rock,Micki Free,4.10827718960539,micki free
5644.0,111314.0,Pop,Micky Dolenz,19.722537207654145,micky dolenz
976.0,8353.0,Electronic,Mid-Air,8.558401639344263,mid-air
331588.0,3492737.0,new wave,Midge Ure,10.533363692292845,midge ure
3283.0,22352.0,Unknown,Midi Maxi,6.8084069448674995,midi maxi
317773.0,5694803.0,deep house,Midland,17.92097818253911,midland
22895.0,101599.0,dance,midnight Berlin,4.437606464293514,midnight berlin
736700.0,10228822.0,rock,Midnight Oil,13.884650468304601,midnight oil
164772.0,1060871.0,funk,Midnight Star,6.438417935086059,midnight star
38561.0,438281.0,dubstep,Midnight Tyrannosaurus,11.36591374705013,midnight tyrannosaurus
42.0,210.0,Unknown,Migguel Anggelo,5.0,migguel anggelo
7981.0,44339.0,gospel,Mighty Clouds Of Joy,5.555569477509084,mighty clouds of joy
1792761.0,67947225.0,Hip-Hop,Migos,37.900883051338134,migos
19536.0,152376.0,Hip-Hop,"Migos, Nicki Minaj",7.7997542997543,"migos, nicki minaj"
2.0,3.0,Unknown,"Migos, Young Thug",1.5,"migos, young thug"
2570958.0,72609137.0,RnB,Miguel,28.242054907159122,miguel
50350.0,414126.0,rock en español,Miguel Rios,8.224945382323734,miguel rios
2595996.0,70158851.0,Pop,MIKA,27.025793183040342,mika
9392.0,99576.0,Pop,Mikaila,10.60221465076661,mikaila
378.0,2702.0,Unknown,Mike + The Mechanics,7.148148148148148,mike + the mechanics
12070.0,77647.0,rock,Mike Campbell,6.433057166528584,mike campbell
3000.0,17884.0,spotify,Mike Clifford,5.961333333333333,mike clifford
6761.0,115853.0,Pop,Mike Cooley,17.135482916728293,mike cooley
37224.0,257762.0,acoustic,Mike Dawes,6.924618525682355,mike dawes
6.0,16.0,Unknown,Mike DelGuidice,2.6666666666666665,mike delguidice
35425.0,140684.0,spotify,Mike Douglas,3.9713196894848273,mike douglas
26.0,80.0,Unknown,Mike Greensill,3.076923076923077,mike greensill
560557.0,4279490.0,Rap,Mike Jones,7.634352973917014,mike jones
3215.0,9112.0,Pop,Mike Kennedy,2.8342146189735615,mike kennedy
1166844.0,31619308.0,Progressive rock,Mike Oldfield,27.098145081947543,mike oldfield
785.0,4115.0,one hit wonder,Mike Pinera,5.24203821656051,mike pinera
2411099.0,31745202.0,Hip-Hop,Mike Posner,13.16627894582512,mike posner
