city,date_only,num_events,temperature_avg,precipitation_total
Nashville,2016-03-27,3,,
Nashville,2016-03-29,1,,
Nashville,2016-03-30,3,,
Nashville,2016-03-31,2,,
Nashville,2016-04-01,2,,
Nashville,2016-04-02,3,,
Nashville,2016-04-03,3,,
Nashville,2016-04-04,1,,
Nashville,2016-04-06,2,,
Nashville,2016-04-07,1,,
Nashville,2016-04-08,2,,
Nashville,2016-04-09,3,,
Nashville,2016-04-10,1,,
Nashville,2016-04-11,2,,
Nashville,2016-04-12,2,,
Nashville,2016-04-13,5,,
Nashville,2016-04-14,2,,
Nashville,2016-04-15,3,,
Nashville,2016-04-16,6,,
Nashville,2016-04-17,4,,
Nashville,2016-04-18,3,,
Nashville,2016-04-19,1,,
Nashville,2016-04-20,2,,
Nashville,2016-04-21,1,,
Nashville,2016-04-22,4,,
Nashville,2016-04-23,3,,
Nashville,2016-04-24,1,,
Nashville,2016-04-25,2,,
Nashville,2016-04-26,1,,
Nashville,2016-04-27,3,,
Nashville,2016-04-28,1,,
Nashville,2016-04-29,3,,
Nashville,2016-04-30,2,,
Nashville,2016-05-01,2,,
Nashville,2016-05-02,1,,
Nashville,2016-05-03,5,,
Nashville,2016-05-04,5,,
Nashville,2016-05-05,5,,
Nashville,2016-05-06,3,,
Nashville,2016-05-07,5,,
Nashville,2016-05-08,3,,
Nashville,2016-05-09,2,,
Nashville,2016-05-10,3,,
Nashville,2016-05-11,4,,
Nashville,2016-05-12,3,,
Nashville,2016-05-13,2,,
Nashville,2016-05-14,2,,
Nashville,2016-05-15,4,,
Nashville,2016-05-16,2,,
Nashville,2016-05-18,4,,
Nashville,2016-05-19,3,,
Nashville,2016-05-21,2,,
Nashville,2016-05-22,3,,
Nashville,2016-05-24,1,,
Nashville,2016-05-25,2,,
Nashville,2016-05-26,3,,
Nashville,2016-05-27,2,,
Nashville,2016-05-28,2,,
Nashville,2016-05-29,1,,
Nashville,2016-06-01,2,,
Nashville,2016-06-04,1,,
Nashville,2016-06-05,1,,
Nashville,2016-06-08,1,,
Nashville,2016-06-09,3,,
Nashville,2016-06-10,1,,
Nashville,2016-06-11,3,,
Nashville,2016-06-12,2,,
Nashville,2016-06-13,1,,
Nashville,2016-06-14,1,,
Nashville,2016-06-15,1,,
Nashville,2016-06-16,1,,
Nashville,2016-06-17,1,,
Nashville,2016-06-18,1,,
Nashville,2016-06-19,1,,
Nashville,2016-06-20,1,,
Nashville,2016-06-21,1,,
Nashville,2016-06-22,2,,
Nashville,2016-06-23,1,,
Nashville,2016-06-24,1,,
Nashville,2016-06-25,1,,
Nashville,2016-06-26,1,,
Nashville,2016-06-28,2,,
Nashville,2016-06-29,1,,
Nashville,2016-06-30,1,,
Nashville,2016-07-01,1,,
Nashville,2016-07-02,1,,
Nashville,2016-07-03,2,,
Nashville,2016-07-06,2,,
Nashville,2016-07-07,2,,
Nashville,2016-07-09,2,,
Nashville,2016-07-10,1,,
Nashville,2016-07-13,1,,
Nashville,2016-07-14,2,,
Nashville,2016-07-15,1,,
Nashville,2016-07-16,1,,
Nashville,2016-07-17,1,,
Nashville,2016-07-20,3,,
Nashville,2016-07-21,1,,
Nashville,2016-07-23,1,,
Nashville,2016-07-24,3,,
Nashville,2016-07-27,1,,
Nashville,2016-07-28,2,,
Nashville,2016-07-30,2,,
Nashville,2016-07-31,1,,
Nashville,2016-08-01,1,,
Nashville,2016-08-03,2,,
Nashville,2016-08-04,1,,
Nashville,2016-08-06,2,,
Nashville,2016-08-07,1,,
Nashville,2016-08-08,1,,
Nashville,2016-08-10,1,,
Nashville,2016-08-11,1,,
Nashville,2016-08-13,1,,
Nashville,2016-08-14,2,,
Nashville,2016-08-17,1,,
Nashville,2016-08-18,1,,
Nashville,2016-08-20,1,,
Nashville,2016-08-21,1,,
Nashville,2016-08-24,1,,
Nashville,2016-08-27,1,,
Nashville,2016-08-28,1,,
Nashville,2016-08-31,1,,
Nashville,2016-09-03,1,,
Nashville,2016-09-04,1,,
Nashville,2016-09-07,1,,
Nashville,2016-09-08,1,,
Nashville,2016-09-10,1,,
Nashville,2016-09-11,1,,
Nashville,2016-09-12,1,,
Nashville,2016-09-14,1,,
Nashville,2016-09-17,2,,
Nashville,2016-09-18,2,,
Nashville,2016-09-20,1,,
Nashville,2016-09-21,1,,
Nashville,2016-09-24,1,,
Nashville,2016-09-25,1,,
Nashville,2016-09-28,2,,
Nashville,2016-09-29,1,,
Nashville,2016-10-01,1,,
Nashville,2016-10-02,2,,
Nashville,2016-10-05,1,,
Nashville,2016-10-08,1,,
Nashville,2016-10-09,2,,
Nashville,2016-10-12,1,,
Nashville,2016-10-15,1,,
Nashville,2016-10-16,3,,
Nashville,2016-10-17,1,,
Nashville,2016-10-19,1,,
Nashville,2016-10-22,1,,
Nashville,2016-10-23,2,,
Nashville,2016-10-26,1,,
Nashville,2016-10-29,1,,
Nashville,2016-10-30,2,,
Nashville,2016-11-11,1,,
Nashville,2016-12-01,1,,
Nashville,2016-12-02,1,,
Nashville,2016-12-08,1,,
Nashville,2016-12-09,1,,
Nashville,2016-12-15,1,,
Nashville,2016-12-16,1,,
Nashville,2016-12-21,1,,
Nashville,2016-12-22,1,,
Nashville,2016-12-23,1,,
Nashville,2017-02-13,1,,
New York,2016-03-13,3,,
New York,2016-03-14,1,,
New York,2016-03-15,5,,
New York,2016-03-16,6,,
New York,2016-03-17,6,,
New York,2016-03-18,4,,
New York,2016-03-19,9,,
New York,2016-03-20,4,,
New York,2016-03-21,2,,
New York,2016-03-23,4,,
New York,2016-03-24,3,,
New York,2016-03-25,8,,
New York,2016-03-26,8,,
New York,2016-03-27,4,,
New York,2016-03-28,3,,
New York,2016-03-29,1,,
New York,2016-03-30,5,,
New York,2016-03-31,4,,
New York,2016-04-01,3,,
New York,2016-04-02,11,,
New York,2016-04-03,8,,
New York,2016-04-04,3,,
New York,2016-04-05,2,,
New York,2016-04-06,4,,
New York,2016-04-07,4,,
New York,2016-04-08,4,,
New York,2016-04-09,6,,
New York,2016-04-10,2,,
New York,2016-04-11,4,,
New York,2016-04-12,5,,
New York,2016-04-13,5,,
New York,2016-04-14,5,,
New York,2016-04-15,8,,
New York,2016-04-16,8,,
New York,2016-04-17,6,,
New York,2016-04-18,2,,
New York,2016-04-19,1,,
New York,2016-04-20,5,,
New York,2016-04-21,4,,
New York,2016-04-22,4,,
New York,2016-04-23,8,,
New York,2016-04-24,7,,
New York,2016-04-25,1,,
New York,2016-04-26,2,,
New York,2016-04-27,5,,
New York,2016-04-28,2,,
New York,2016-04-29,5,,
New York,2016-04-30,4,,
New York,2016-05-01,6,,
New York,2016-05-02,4,,
New York,2016-05-03,1,,
New York,2016-05-04,3,,
New York,2016-05-05,6,,
New York,2016-05-06,2,,
New York,2016-05-07,2,,
New York,2016-05-08,4,,
New York,2016-05-09,1,,
New York,2016-05-10,5,,
New York,2016-05-11,2,,
New York,2016-05-12,4,,
New York,2016-05-13,6,,
New York,2016-05-14,3,,
New York,2016-05-15,3,,
New York,2016-05-16,1,,
New York,2016-05-17,2,,
New York,2016-05-18,3,,
New York,2016-05-19,3,,
New York,2016-05-20,5,,
New York,2016-05-21,4,,
New York,2016-05-22,2,,
New York,2016-05-23,1,,
New York,2016-05-25,3,,
New York,2016-05-26,2,,
New York,2016-05-27,1,,
New York,2016-05-28,2,,
New York,2016-05-31,1,,
New York,2016-06-01,1,,
New York,2016-06-02,1,,
New York,2016-06-03,2,,
New York,2016-06-04,1,,
New York,2016-06-05,1,,
New York,2016-06-06,1,,
New York,2016-06-07,1,,
New York,2016-06-11,1,,
New York,2016-06-12,1,,
New York,2016-06-13,2,,
New York,2016-06-15,1,,
New York,2016-06-16,1,,
New York,2016-06-17,4,,
New York,2016-06-18,4,,
New York,2016-06-19,3,,
New York,2016-06-20,1,,
New York,2016-06-21,2,,
New York,2016-06-22,1,,
New York,2016-06-24,1,,
New York,2016-06-25,3,,
New York,2016-06-26,1,,
New York,2016-06-28,1,,
New York,2016-07-01,1,,
New York,2016-07-06,1,,
New York,2016-07-09,1,,
New York,2016-07-13,2,,
New York,2016-07-14,2,,
New York,2016-07-15,1,,
New York,2016-07-18,1,,
New York,2016-07-19,1,,
New York,2016-07-21,1,,
New York,2016-07-22,1,,
New York,2016-07-23,1,,
New York,2016-07-24,1,,
New York,2016-07-27,1,,
New York,2016-07-29,1,,
New York,2016-08-10,3,,
New York,2016-08-11,2,,
New York,2016-08-12,2,,
New York,2016-08-14,1,,
New York,2016-08-23,1,,
New York,2016-09-02,1,,
New York,2016-09-14,1,,
New York,2016-09-20,1,,
New York,2016-09-21,1,,
New York,2016-09-22,1,,
New York,2016-09-23,2,,
New York,2016-09-24,1,,
New York,2016-09-25,1,,
New York,2016-09-26,1,,
New York,2016-09-27,1,,
New York,2016-10-01,1,,
New York,2016-10-06,1,,
New York,2016-10-09,1,,
New York,2016-10-12,1,,
New York,2016-10-19,1,,
New York,2016-10-25,1,,
New York,2016-10-29,2,,
New York,2016-11-06,1,,
New York,2016-11-09,1,,
New York,2016-12-01,1,,
New York,2016-12-19,1,,
Oakland,2016-03-14,2,,
Oakland,2016-03-18,1,,
Oakland,2016-03-19,1,,
Oakland,2016-03-26,1,,
Oakland,2016-03-27,1,,
Oakland,2016-03-28,1,,
Oakland,2016-04-02,1,,
Oakland,2016-04-03,2,,
Oakland,2016-04-09,1,,
Oakland,2016-04-11,1,,
Oakland,2016-04-13,1,,
Oakland,2016-04-15,1,,
Oakland,2016-04-17,2,,
Oakland,2016-04-18,1,,
Oakland,2016-04-19,1,,
Oakland,2016-04-20,1,,
Oakland,2016-04-21,1,,
Oakland,2016-04-23,1,,
Oakland,2016-04-24,2,,
Oakland,2016-04-27,1,,
Oakland,2016-05-07,1,,
Oakland,2016-05-08,2,,
Oakland,2016-05-09,1,,
Oakland,2016-05-10,1,,
Oakland,2016-05-14,1,,
Oakland,2016-05-15,1,,
Oakland,2016-05-19,1,,
Oakland,2016-05-20,2,,
Oakland,2016-05-27,1,,
Oakland,2016-05-29,1,,
Oakland,2016-05-30,1,,
Oakland,2016-06-05,1,,
Oakland,2016-06-19,1,,
Oakland,2016-08-03,1,,
Oakland,2016-08-18,1,,
Oakland,2016-09-16,1,,
Oakland,2016-10-17,1,,
Philadelphia,2016-03-13,2,,
Philadelphia,2016-03-14,4,,
Philadelphia,2016-03-16,3,,
Philadelphia,2016-03-17,2,,
Philadelphia,2016-03-18,4,,
Philadelphia,2016-03-19,4,,
Philadelphia,2016-03-20,3,,
Philadelphia,2016-03-21,1,,
Philadelphia,2016-03-23,2,,
Philadelphia,2016-03-24,2,,
Philadelphia,2016-03-25,3,,
Philadelphia,2016-03-26,4,,
Philadelphia,2016-03-27,4,,
Philadelphia,2016-03-28,2,,
Philadelphia,2016-03-29,1,,
Philadelphia,2016-03-31,1,,
Philadelphia,2016-04-01,2,,
Philadelphia,2016-04-02,7,,
Philadelphia,2016-04-03,4,,
Philadelphia,2016-04-05,2,,
Philadelphia,2016-04-06,1,,
Philadelphia,2016-04-08,2,,
Philadelphia,2016-04-09,7,,
Philadelphia,2016-04-10,2,,
Philadelphia,2016-04-11,3,,
Philadelphia,2016-04-12,2,,
Philadelphia,2016-04-13,1,,
Philadelphia,2016-04-15,3,,
Philadelphia,2016-04-16,4,,
Philadelphia,2016-04-17,2,,
Philadelphia,2016-04-18,1,,
Philadelphia,2016-04-20,1,,
Philadelphia,2016-04-21,3,,
Philadelphia,2016-04-22,3,,
Philadelphia,2016-04-23,3,,
Philadelphia,2016-04-24,2,,
Philadelphia,2016-04-25,2,,
Philadelphia,2016-04-26,2,,
Philadelphia,2016-04-27,2,,
Philadelphia,2016-04-29,1,,
Philadelphia,2016-04-30,2,,
Philadelphia,2016-05-01,1,,
Philadelphia,2016-05-02,1,,
Philadelphia,2016-05-03,2,,
Philadelphia,2016-05-04,1,,
Philadelphia,2016-05-05,1,,
Philadelphia,2016-05-06,2,,
Philadelphia,2016-05-07,7,,
Philadelphia,2016-05-08,3,,
Philadelphia,2016-05-09,1,,
Philadelphia,2016-05-11,2,,
Philadelphia,2016-05-12,1,,
Philadelphia,2016-05-13,1,,
Philadelphia,2016-05-14,4,,
Philadelphia,2016-05-15,2,,
Philadelphia,2016-05-16,1,,
Philadelphia,2016-05-18,1,,
Philadelphia,2016-05-20,1,,
Philadelphia,2016-05-21,3,,
Philadelphia,2016-05-22,3,,
Philadelphia,2016-05-25,1,,
Philadelphia,2016-05-27,2,,
Philadelphia,2016-05-28,1,,
Philadelphia,2016-05-29,1,,
Philadelphia,2016-06-02,1,,
Philadelphia,2016-06-03,2,,
Philadelphia,2016-06-04,2,,
Philadelphia,2016-06-05,1,,
Philadelphia,2016-06-06,1,,
Philadelphia,2016-06-07,1,,
Philadelphia,2016-06-11,1,,
Philadelphia,2016-06-13,2,,
Philadelphia,2016-06-17,2,,
Philadelphia,2016-06-18,2,,
Philadelphia,2016-06-19,2,,
Philadelphia,2016-06-20,1,,
Philadelphia,2016-06-23,2,,
Philadelphia,2016-06-25,3,,
Philadelphia,2016-06-26,2,,
Philadelphia,2016-06-28,2,,
Philadelphia,2016-06-29,1,,
Philadelphia,2016-07-10,1,,
Philadelphia,2016-07-13,1,,
Philadelphia,2016-07-16,1,,
Philadelphia,2016-07-20,1,,
Philadelphia,2016-07-21,2,,
Philadelphia,2016-07-22,1,,
Philadelphia,2016-07-23,1,,
Philadelphia,2016-08-07,1,,
Philadelphia,2016-08-12,1,,
Philadelphia,2016-08-14,1,,
Philadelphia,2016-08-19,1,,
Philadelphia,2016-08-20,2,,
Philadelphia,2016-08-25,1,,
Philadelphia,2016-08-27,1,,
Philadelphia,2016-09-09,1,,
Philadelphia,2016-09-10,1,,
Philadelphia,2016-11-26,1,,
Portland,2016-03-14,3,,
Portland,2016-03-15,2,,
Portland,2016-03-16,1,,
Portland,2016-03-17,2,,
Portland,2016-03-18,3,,
Portland,2016-03-19,2,,
Portland,2016-03-20,2,,
Portland,2016-03-21,2,,
Portland,2016-03-22,2,,
Portland,2016-03-23,3,,
Portland,2016-03-24,4,,
Portland,2016-03-26,4,,
Portland,2016-03-27,2,,
Portland,2016-03-28,2,,
Portland,2016-03-29,2,,
Portland,2016-03-30,6,,
Portland,2016-03-31,4,,
Portland,2016-04-01,3,,
Portland,2016-04-02,5,,
Portland,2016-04-03,4,,
Portland,2016-04-04,1,,
Portland,2016-04-05,2,,
Portland,2016-04-07,2,,
Portland,2016-04-08,2,,
Portland,2016-04-09,1,,
Portland,2016-04-10,3,,
Portland,2016-04-11,2,,
Portland,2016-04-12,2,,
Portland,2016-04-13,3,,
Portland,2016-04-14,4,,
Portland,2016-04-15,4,,
Portland,2016-04-16,5,,
Portland,2016-04-17,1,,
Portland,2016-04-18,1,,
Portland,2016-04-20,4,,
Portland,2016-04-21,1,,
Portland,2016-04-22,2,,
Portland,2016-04-23,1,,
Portland,2016-04-26,3,,
Portland,2016-04-27,3,,
Portland,2016-04-28,1,,
Portland,2016-04-29,2,,
Portland,2016-04-30,6,,
Portland,2016-05-01,2,,
Portland,2016-05-02,2,,
Portland,2016-05-04,1,,
Portland,2016-05-05,1,,
Portland,2016-05-06,1,,
Portland,2016-05-07,2,,
Portland,2016-05-08,1,,
Portland,2016-05-09,2,,
Portland,2016-05-10,1,,
Portland,2016-05-11,4,,
Portland,2016-05-12,1,,
Portland,2016-05-13,1,,
Portland,2016-05-14,3,,
Portland,2016-05-15,1,,
Portland,2016-05-16,1,,
Portland,2016-05-18,1,,
Portland,2016-05-19,3,,
Portland,2016-05-20,2,,
Portland,2016-05-22,2,,
Portland,2016-05-24,1,,
Portland,2016-05-26,4,,
Portland,2016-05-27,1,,
Portland,2016-05-28,2,,
Portland,2016-05-29,5,,
Portland,2016-05-30,1,,
Portland,2016-05-31,1,,
Portland,2016-06-01,1,,
Portland,2016-06-03,1,,
Portland,2016-06-04,2,,
Portland,2016-06-07,2,,
Portland,2016-06-08,2,,
Portland,2016-06-09,1,,
Portland,2016-06-11,1,,
Portland,2016-06-15,1,,
Portland,2016-06-16,3,,
Portland,2016-06-20,1,,
Portland,2016-06-21,1,,
Portland,2016-06-24,1,,
Portland,2016-06-25,2,,
Portland,2016-06-26,2,,
Portland,2016-06-29,1,,
Portland,2016-07-02,1,,
Portland,2016-07-04,2,,
Portland,2016-07-06,1,,
Portland,2016-07-07,1,,
Portland,2016-07-15,1,,
Portland,2016-07-16,1,,
Portland,2016-07-17,1,,
Portland,2016-07-20,1,,
Portland,2016-07-21,1,,
Portland,2016-07-23,1,,
Portland,2016-08-01,2,,
Portland,2016-08-02,1,,
Portland,2016-08-05,1,,
Portland,2016-08-12,1,,
Portland,2016-08-17,1,,
Portland,2016-08-18,1,,
Portland,2016-08-19,1,,
Portland,2016-08-21,1,,
Portland,2016-09-10,1,,
Portland,2016-10-08,1,,
Portland,2016-10-14,1,,
Portland,2016-11-05,1,,
San Francisco,2016-03-14,1,,
San Francisco,2016-03-15,2,,
San Francisco,2016-03-17,4,,
San Francisco,2016-03-19,4,,
San Francisco,2016-03-20,7,,
San Francisco,2016-03-21,2,,
San Francisco,2016-03-22,2,,
San Francisco,2016-03-23,6,,
San Francisco,2016-03-24,2,,
San Francisco,2016-03-25,3,,
San Francisco,2016-03-26,8,,
San Francisco,2016-03-27,4,,
San Francisco,2016-03-28,4,,
San Francisco,2016-03-29,3,,
San Francisco,2016-03-30,3,,
San Francisco,2016-03-31,2,,
San Francisco,2016-04-01,5,,
San Francisco,2016-04-02,4,,
San Francisco,2016-04-03,2,,
San Francisco,2016-04-05,3,,
San Francisco,2016-04-06,1,,
San Francisco,2016-04-07,1,,
San Francisco,2016-04-08,3,,
San Francisco,2016-04-09,5,,
San Francisco,2016-04-10,5,,
San Francisco,2016-04-12,1,,
San Francisco,2016-04-13,1,,
San Francisco,2016-04-14,4,,
San Francisco,2016-04-15,3,,
San Francisco,2016-04-16,2,,
San Francisco,2016-04-17,5,,
San Francisco,2016-04-18,2,,
San Francisco,2016-04-19,1,,
San Francisco,2016-04-20,1,,
San Francisco,2016-04-21,4,,
San Francisco,2016-04-22,2,,
San Francisco,2016-04-23,2,,
San Francisco,2016-04-24,1,,
San Francisco,2016-04-25,1,,
San Francisco,2016-04-27,1,,
San Francisco,2016-04-28,1,,
San Francisco,2016-04-30,1,,
San Francisco,2016-05-01,2,,
San Francisco,2016-05-02,2,,
San Francisco,2016-05-03,2,,
San Francisco,2016-05-06,3,,
San Francisco,2016-05-07,3,,
San Francisco,2016-05-08,1,,
San Francisco,2016-05-09,1,,
San Francisco,2016-05-11,2,,
San Francisco,2016-05-12,1,,
San Francisco,2016-05-13,2,,
San Francisco,2016-05-14,2,,
San Francisco,2016-05-15,2,,
San Francisco,2016-05-16,1,,
San Francisco,2016-05-17,1,,
San Francisco,2016-05-18,1,,
San Francisco,2016-05-19,1,,
San Francisco,2016-05-20,2,,
San Francisco,2016-05-21,3,,
San Francisco,2016-05-22,3,,
San Francisco,2016-05-23,1,,
San Francisco,2016-05-26,3,,
San Francisco,2016-05-27,3,,
San Francisco,2016-05-28,1,,
San Francisco,2016-05-29,2,,
San Francisco,2016-05-30,1,,
San Francisco,2016-06-01,1,,
San Francisco,2016-06-02,2,,
San Francisco,2016-06-03,2,,
San Francisco,2016-06-04,1,,
San Francisco,2016-06-05,1,,
San Francisco,2016-06-06,1,,
San Francisco,2016-06-09,1,,
San Francisco,2016-06-10,1,,
San Francisco,2016-06-12,1,,
San Francisco,2016-06-15,1,,
San Francisco,2016-06-22,1,,
San Francisco,2016-06-28,1,,
San Francisco,2016-07-10,1,,
San Francisco,2016-07-15,1,,
San Francisco,2016-07-19,2,,
San Francisco,2016-07-20,1,,
San Francisco,2016-07-21,1,,
San Francisco,2016-07-22,1,,
San Francisco,2016-08-10,1,,
San Francisco,2016-08-15,1,,
San Francisco,2016-09-21,1,,
San Francisco,2016-10-13,1,,
San Francisco,2016-10-14,1,,
San Francisco,2016-10-22,1,,
San Francisco,2016-11-06,1,,
San Francisco,2016-12-01,1,,
San Francisco,2019-04-16,1,,
Seattle,2016-03-12,1,,
Seattle,2016-03-14,1,,
Seattle,2016-03-16,1,,
Seattle,2016-03-17,1,,
Seattle,2016-03-19,3,,
Seattle,2016-03-20,3,,
Seattle,2016-03-22,2,,
Seattle,2016-03-23,2,,
Seattle,2016-03-24,1,,
Seattle,2016-03-25,5,,
Seattle,2016-03-26,2,,
Seattle,2016-03-27,3,,
Seattle,2016-03-29,4,,
Seattle,2016-03-30,2,,
Seattle,2016-03-31,4,,
Seattle,2016-04-01,3,,
Seattle,2016-04-02,3,,
Seattle,2016-04-03,3,,
Seattle,2016-04-04,1,,
Seattle,2016-04-05,1,,
Seattle,2016-04-06,2,,
Seattle,2016-04-07,3,,
Seattle,2016-04-08,2,,
Seattle,2016-04-09,1,,
Seattle,2016-04-10,3,,
Seattle,2016-04-11,3,,
Seattle,2016-04-13,4,,
Seattle,2016-04-15,3,,
Seattle,2016-04-16,2,,
Seattle,2016-04-17,3,,
Seattle,2016-04-18,3,,
Seattle,2016-04-19,1,,
Seattle,2016-04-20,1,,
Seattle,2016-04-21,2,,
Seattle,2016-04-22,3,,
Seattle,2016-04-23,2,,
Seattle,2016-04-24,1,,
Seattle,2016-04-25,3,,
Seattle,2016-04-28,3,,
Seattle,2016-04-29,2,,
Seattle,2016-04-30,1,,
Seattle,2016-05-01,3,,
Seattle,2016-05-02,1,,
Seattle,2016-05-03,1,,
Seattle,2016-05-04,1,,
Seattle,2016-05-05,2,,
Seattle,2016-05-06,1,,
Seattle,2016-05-07,1,,
Seattle,2016-05-08,1,,
Seattle,2016-05-09,1,,
Seattle,2016-05-11,2,,
Seattle,2016-05-12,1,,
Seattle,2016-05-14,2,,
Seattle,2016-05-15,2,,
Seattle,2016-05-16,1,,
Seattle,2016-05-17,1,,
Seattle,2016-05-18,1,,
Seattle,2016-05-19,1,,
Seattle,2016-05-20,1,,
Seattle,2016-05-21,1,,
Seattle,2016-05-23,1,,
Seattle,2016-05-24,1,,
Seattle,2016-05-25,2,,
Seattle,2016-06-01,1,,
Seattle,2016-06-02,2,,
Seattle,2016-06-05,1,,
Seattle,2016-06-09,2,,
Seattle,2016-06-11,1,,
Seattle,2016-06-12,2,,
Seattle,2016-06-18,1,,
Seattle,2016-06-19,1,,
Seattle,2016-07-02,1,,
Seattle,2016-07-06,1,,
Seattle,2016-07-13,1,,
Seattle,2016-07-16,1,,
Seattle,2016-07-19,1,,
Seattle,2016-07-22,3,,
Seattle,2016-07-24,2,,
Seattle,2016-07-26,1,,
Seattle,2016-07-27,2,,
Seattle,2016-07-30,1,,
Seattle,2016-07-31,1,,
Seattle,2016-08-22,1,,
Seattle,2016-08-28,1,,
Seattle,2016-09-02,1,,
Seattle,2016-09-26,1,,
Seattle,2016-10-09,1,,
Seattle,2016-10-12,1,,
Seattle,2016-11-04,1,,
